20220423_153600,0.018825664,0.054098487,0.00010339,0.002654416,0.001665023,0.053975441,0.037279271,,,,,,
20220423_153600,0.017739817,0.066152714,3.94E-05,0.006238728,-0.003951361,0.049185827,0.042624727,,,,,,
20220423_153600,0.01739998,0.051334783,5.63E-05,0.006163478,-0.00203538,0.049414609,0.034278017,,,,,,
20220423_153600,0.018998508,0.059106026,0.000168254,0.006773053,-0.003810439,0.049746241,0.048763305,,,,,,
20220423_153600,0.01651625,0.075082481,5.86E-05,0.004919234,-0.002082347,0.062718675,0.034835339,,,,,,
20220423_153601,0.017591508,0.052337747,0.000113744,0.005270414,-0.003677217,0.048207168,0.038943511,,,,,,
20220423_153601,0.01846953,0.064458348,8.79E-05,0.003403545,-0.005543432,0.06020648,0.04282245,,,,,,
20220423_153601,0.017863139,0.060092125,7.87E-05,0.005580604,-0.002941168,0.059711721,0.044938482,,,,,,
20220423_153601,0.015928714,0.05464844,2.19E-05,-0.002203583,-0.000880948,0.04057375,0.037833732,,,,,,
20220423_153601,0.01593507,0.056933012,4.14E-05,-0.003545073,8.86E-05,0.039402913,0.032614011,,,,,,
20220423_153601,0.01686003,0.057688981,1.49E-05,-0.005667781,0.000216618,0.044528291,0.044299278,,,,,,
20220423_153601,0.017228299,0.066014655,3.29E-05,-0.003682615,0.000571838,0.036738411,0.043403685,,,,,,
20220423_153601,0.017622203,0.05569265,1.01E-05,-0.007461279,0.000208974,0.035476953,0.052060664,,,,,,
20220423_153602,0.01706469,0.055324525,7.51E-05,-0.005923465,-0.001073929,0.029505165,0.049349241,,,,,,
20220423_153602,0.015938305,0.055146191,8.36E-05,-0.007702484,0.000176404,0.022336703,0.045172043,,,,,,
20220423_153602,0.015182329,0.050074883,4.61E-05,-0.001716788,0.001470568,0.049831055,0.04150803,,,,,,
20220423_153602,0.014745714,0.054217253,6.14E-05,-0.000355966,0.002787174,0.042484064,0.035257477,,,,,,
20220423_153602,0.015491405,0.047279336,5.80E-05,0.003445125,0.00314064,0.047041081,0.037273664,,,,,,
20220423_153602,0.016200178,0.048654184,8.87E-05,0.002013084,0.004076787,0.045901824,0.045980413,,,,,,
20220423_153602,0.015029295,0.05895656,3.39E-05,0.000280938,0.003534024,0.047004201,0.053834636,,,,,,
20220423_153602,0.015595399,0.053506859,4.09E-05,-0.000548135,0.003749967,0.04554528,0.042498995,,,,,,
20220423_153603,0.015559887,0.053186845,5.89E-05,0.000540121,0.002564038,0.048840255,0.04194209,,,,,,
20220423_153603,0.015980118,0.055356178,3.21E-05,-0.000950051,0.002416644,0.035570756,0.05483982,,,,,,
20220423_153603,0.015589138,0.049284652,4.07E-05,-0.000266279,5.52E-05,0.038396314,0.044119183,,,,,,
20220423_153603,0.016375835,0.048630144,5.73E-05,-0.00227522,-0.002350366,0.035729785,0.033500329,,,,,,
20220423_153603,0.01698027,0.057766188,2.43E-05,-0.004964503,-0.000362841,0.036365997,0.055285543,,,,,,
20220423_153603,0.017298719,0.052398276,6.60E-05,-0.00514687,-0.001486107,0.038749021,0.040442854,,,,,,
20220423_153603,0.017196985,0.054172233,5.75E-05,0.003688252,0.003646667,0.049165886,0.044964097,,,,,,
20220423_153603,0.017002917,0.054357998,4.85E-05,0.005711552,0.003065294,0.052810751,0.036752008,,,,,,
20220423_153603,0.017205398,0.072156541,0.000107397,0.006386225,-0.002012822,0.067852713,0.034311656,,,,,,
20220423_153604,0.021366816,0.081801116,5.10E-05,0.008366172,-0.008901038,0.075241029,0.035645451,,,,,,
20220423_153604,0.017682503,0.055663418,9.31E-05,-0.002225087,-0.000543572,0.045069188,0.039829921,,,,,,
20220423_153604,0.01761813,0.059764378,1.51E-05,-0.002573437,-0.000582232,0.049862087,0.05548925,,,,,,
20220423_153604,0.017587303,0.062716372,5.08E-05,-0.004315968,-0.000811433,0.047119882,0.034459878,,,,,,
20220423_153604,0.017250032,0.061500326,5.24E-05,-0.003402882,-0.001763618,0.051095404,0.037595727,,,,,,
20220423_153604,0.018898867,0.063243471,7.72E-05,-0.000561965,0.000343019,0.060574535,0.04582224,,,,,,
20220423_153604,0.019085773,0.060855258,4.28E-05,-0.005321693,0.006814592,0.049356382,0.045647785,,,,,,
20220423_153604,0.017263183,0.055720057,6.52E-05,-0.002805189,0.005120701,0.037823219,0.050867297,,,,,,
20220423_153604,0.016854218,0.073842369,6.75E-05,-0.00146075,0.005558584,0.047044758,0.036634389,,,,,,
20220423_153605,0.016979293,0.056939811,8.80E-05,-0.002963346,0.003601648,0.050134409,0.056301672,,,,,,
20220423_153605,0.018508398,0.066216722,2.98E-05,-0.004407555,-0.000237229,0.041852854,0.043347504,,,,,,
20220423_153605,0.017364921,0.069569439,4.23E-05,-0.003018533,-0.000938759,0.059577305,0.04506658,,,,,,
20220423_153605,0.017287456,0.054294873,3.06E-05,-0.001414636,0.001464591,0.042789545,0.03831917,,,,,,
20220423_153605,0.017648858,0.053970929,4.63E-05,-0.002347515,-0.001506944,0.051462442,0.041558553,,,,,,
20220423_153605,0.01634014,0.055173114,3.16E-05,-0.001122213,0.003222635,0.047309577,0.044369146,,,,,,
20220423_153605,0.01789326,0.054350995,3.86E-05,-0.001052045,0.002604128,0.044710513,0.043498106,,,,,,
20220423_153605,0.017911686,0.050472204,4.63E-05,-0.002036314,0.004062748,0.048151579,0.043723464,,,,,,
20220423_153606,0.017427136,0.052475922,7.02E-05,0.000603469,0.002755763,0.050732631,0.048422012,,,,,,
20220423_153606,0.017173788,0.061690722,4.22E-05,0.000506723,0.00413264,0.044633515,0.060755283,,,,,,
20220423_153606,0.018168875,0.05507718,2.62E-05,-0.003136532,0.003045138,0.044445828,0.050832044,,,,,,
20220423_153606,0.017578371,0.05908861,2.03E-05,-0.003107349,0.001374331,0.039694984,0.039466672,,,,,,
20220423_153606,0.017872698,0.062984012,7.60E-05,-0.001215439,0.003038292,0.057807058,0.038212616,,,,,,
20220423_153606,0.018554324,0.057253834,9.84E-05,-0.002258771,0.003571522,0.056797143,0.051873576,,,,,,
20220423_153606,0.016865215,0.051205155,3.22E-05,-0.002622907,0.001072259,0.03769156,0.041887291,,,,,,
20220423_153606,0.017529106,0.062145635,3.48E-05,-0.004759716,0.003644951,0.054909684,0.041551549,,,,,,
20220423_153606,0.017794314,0.056907985,8.51E-05,7.89E-05,0.003452381,0.046167757,0.050085444,,,,,,
20220423_153606,0.017129294,0.075194068,7.64E-05,0.000174395,0.00402806,0.058291547,0.046943206,,,,,,
20220423_153606,0.019106978,0.065135613,8.65E-05,0.002549294,0.004016648,0.061161954,0.041585613,,,,,,
20220423_153607,0.019011121,0.067167848,8.58E-05,0.005807643,0.004123543,0.059823643,0.038486607,,,,,,
20220423_153607,0.020103747,0.062766708,6.04E-05,0.009560922,0.003938209,0.060075384,0.040603995,,,,,,
20220423_153607,0.020628535,0.062087782,6.53E-05,0.008563969,0.00534882,0.055028021,0.045240097,,,,,,
20220423_153607,0.021136484,0.06762898,0.000121617,0.009604592,0.007066023,0.064674936,0.051119756,,,,,,
20220423_153607,0.020042805,0.064257436,8.12E-05,0.005783486,0.007239554,0.055497654,0.051612545,,,,,,
20220423_153607,0.018917108,0.061036948,7.50E-05,0.0034142,0.005646472,0.044927131,0.046642572,,,,,,
20220423_153607,0.017718373,0.055857342,0.000111201,0.000593321,0.004052485,0.047361571,0.047299523,,,,,,
20220423_153607,0.017834528,0.053985909,3.22E-05,0.001266742,0.007679942,0.04133527,0.045197282,,,,,,
20220423_153607,0.018891855,0.060576566,1.22E-05,0.001759149,0.004342217,0.057551261,0.045089073,,,,,,
20220423_153607,0.01788757,0.05455913,2.37E-05,-0.000898982,0.00380589,0.044877268,0.052135434,,,,,,
20220423_153608,0.018873963,0.056911357,9.13E-05,0.000883005,0.001838877,0.052429739,0.035101961,,,,,,
20220423_153608,0.017212357,0.062150378,2.75E-05,-0.002295669,0.003498201,0.049532887,0.04919529,,,,,,
20220423_153608,0.018846367,0.065371253,6.91E-05,-0.005702272,0.004238334,0.040757392,0.04515944,,,,,,
20220423_153608,0.019800195,0.065013342,3.70E-05,-0.00430574,0.006026644,0.059331737,0.046111107,,,,,,
20220423_153608,0.019174105,0.057569049,1.89E-05,-0.003757199,0.007281734,0.047890872,0.05278419,,,,,,
20220423_153608,0.018636103,0.058361027,4.78E-05,-0.000613272,0.005727592,0.051848337,0.046845682,,,,,,
20220423_153608,0.018416996,0.057031721,7.69E-05,-0.00209811,0.009839616,0.049019694,0.049343653,,,,,,
20220423_153608,0.020094269,0.058216318,5.06E-05,-0.001655373,0.010277573,0.041124079,0.058215898,,,,,,
20220423_153608,0.018219511,0.052371133,1.71E-05,-0.00016538,0.007638291,0.049696073,0.045591015,,,,,,
20220423_153608,0.018589182,0.06133024,7.13E-06,-0.000769631,0.007196589,0.051229611,0.057596117,,,,,,
20220423_153608,0.018453396,0.053205781,6.16E-05,-0.0006228,0.008162379,0.04372688,0.052961335,,,,,,
20220423_153609,0.017478892,0.059866995,8.54E-05,0.005660749,0.004619643,0.054446522,0.045387268,,,,,,
20220423_153609,0.018205181,0.048507642,6.21E-05,0.005700676,0.005401219,0.045043997,0.045582183,,,,,,
20220423_153609,0.019436457,0.068333261,0.000146335,0.006800076,0.004175634,0.061773188,0.047926463,,,,,,
20220423_153609,0.01846674,0.066309981,6.14E-05,0.004460716,0.005778875,0.065460712,0.049717978,,,,,,
20220423_153609,0.017870118,0.062185604,4.64E-05,0.001982964,0.004021028,0.053292885,0.056350715,,,,,,
20220423_153609,0.017087943,0.059487414,3.31E-05,0.000322872,0.004468335,0.052678943,0.048874833,,,,,,
20220423_153609,0.018782734,0.069210418,5.43E-05,-0.000818694,0.002109947,0.064270638,0.038819164,,,,,,
20220423_153609,0.018276621,0.056276586,5.58E-05,-0.001403215,0.003373141,0.054972332,0.043281082,,,,,,
20220423_153609,0.016575019,0.0628049,0.00012239,0.000733763,0.003298136,0.051982079,0.059370726,,,,,,
20220423_153609,0.0167141,0.056186467,5.80E-05,-0.001340451,0.003939976,0.05314339,0.047302876,,,,,,
20220423_153610,0.016651436,0.051785048,7.06E-05,0.000405573,0.000914527,0.048198503,0.045321025,,,,,,
20220423_153610,0.018053123,0.057038803,5.55E-05,0.000725881,0.000194721,0.055901278,0.046092011,,,,,,
20220423_153610,0.017754006,0.05861536,2.30E-05,0.001921849,0.000457014,0.056347869,0.043145575,,,,,,
20220423_153610,0.01762772,0.056015559,3.91E-05,0.000195534,0.001549813,0.050332516,0.036244065,,,,,,
20220423_153610,0.018169606,0.059163742,7.45E-05,0.006176493,0.004642832,0.052251209,0.044941332,,,,,,
20220423_153610,0.019211841,0.055661716,7.65E-05,0.007442733,0.002091912,0.049852185,0.046025828,,,,,,
20220423_153610,0.017727498,0.065886497,5.76E-05,0.004809845,0.001006877,0.060988188,0.041140981,,,,,,
20220423_153610,0.018766421,0.071121149,0.000122057,0.001851887,0.003787924,0.055137925,0.048127975,,,,,,
20220423_153610,0.01745165,0.055413269,4.68E-05,0.001517603,0.002419963,0.049601652,0.049798191,,,,,,
20220423_153611,0.018436964,0.061121408,4.70E-05,0.0031915,0.004455293,0.059179332,0.041488934,,,,,,
20220423_153611,0.018318254,0.054778025,8.62E-05,0.003484448,0.003422558,0.051274084,0.04363431,,,,,,
20220423_153611,0.018773709,0.058658823,6.74E-05,0.002002162,0.005257248,0.051932164,0.050871868,,,,,,
20220423_153611,0.018291177,0.061910789,0.000112763,-0.001702062,0.005381663,0.047523279,0.049090046,,,,,,
20220423_153611,0.018560185,0.061761163,0.000106706,-0.000825009,0.004736863,0.046808802,0.048385534,,,,,,
20220423_153611,0.017454836,0.062054705,0.000101585,0.0019064,0.002338306,0.061984688,0.038742095,,,,,,
20220423_153611,0.017044448,0.056140292,1.01E-05,0.006054156,-0.001893986,0.049734678,0.033519175,,,,,,
20220423_153611,0.018659871,0.064402699,8.28E-05,0.007835096,-0.003888112,0.059904624,0.036022402,,,,,,
20220423_153612,0.017142179,0.059804849,7.11E-05,0.003632242,-0.006054853,0.044774294,0.035469361,,,,,,
20220423_153612,0.028596209,0.064043626,3.94E-05,-0.024559622,-0.002829935,0.016241262,0.038199332,,,,,,
20220423_153612,0.022333552,0.067447446,7.85E-05,-0.014635991,0.003748193,0.033530828,0.048078738,,,,,,
20220423_153612,0.019404792,0.055594292,0.000111665,0.01025514,-0.000152502,0.055288568,0.043204866,,,,,,
20220423_153612,0.020068514,0.069524884,4.62E-05,0.009601046,-0.002760983,0.059088949,0.039739724,,,,,,
20220423_153612,0.017721397,0.053124487,4.83E-05,0.003428192,-0.001554954,0.049969669,0.036645651,,,,,,
20220423_153612,0.018109602,0.065929659,8.88E-05,0.003418713,0.000871534,0.049097285,0.040686242,,,,,,
20220423_153612,0.017423893,0.05958638,6.03E-05,0.0009983,-0.001944598,0.048091836,0.04711166,,,,,,
20220423_153612,0.018109559,0.059750762,5.52E-05,-0.002577295,-0.002901459,0.052011024,0.040026844,,,,,,
20220423_153613,0.018124761,0.054473761,5.87E-05,0.001705378,-0.005847474,0.046313107,0.040029518,,,,,,
20220423_153613,0.019307839,0.053870872,2.46E-05,-0.000872155,-0.006373682,0.04483204,0.044792958,,,,,,
20220423_153613,0.018998568,0.068086624,3.42E-05,0.00111433,-0.003620149,0.055779632,0.048256028,,,,,,
20220423_153613,0.018652127,0.051259167,5.67E-05,0.006534945,-0.00410862,0.047723066,0.043804348,,,,,,
20220423_153613,0.018066714,0.054187611,4.84E-05,0.008141738,0.000983955,0.053901318,0.044702966,,,,,,
20220423_153613,0.019287722,0.050756346,3.93E-05,0.007028973,0.002937199,0.042386852,0.04357833,,,,,,
20220423_153613,0.019408105,0.057933822,9.92E-05,-4.61E-05,0.009459578,0.057174649,0.043511227,,,,,,
20220423_153613,0.01949038,0.063120738,4.52E-05,-0.002966695,0.010035321,0.030603057,0.063076913,,,,,,
20220423_153614,0.01818691,0.059938144,0.000121282,0.003672908,0.005239069,0.058678929,0.037721846,,,,,,
20220423_153614,0.01953717,0.065646529,3.28E-05,0.009943353,0.005783457,0.065063655,0.048310079,,,,,,
20220423_153614,0.019428545,0.061757214,1.39E-05,0.009845573,0.002943992,0.059867021,0.049457937,,,,,,
20220423_153614,0.017292372,0.058330119,0.000144452,0.007057307,-0.000611213,0.055766232,0.036848586,,,,,,
20220423_153614,0.019855291,0.053701572,1.43E-05,0.003742027,0.00211278,0.046063028,0.049040299,,,,,,
20220423_153614,0.023856517,0.068887062,8.99E-05,0.016229618,0.004510828,0.06849993,0.05306448,,,,,,
20220423_153614,0.021010689,0.064165033,5.13E-05,0.011891405,-0.000121014,0.061169583,0.041832201,,,,,,
20220423_153614,0.019516945,0.074752979,0.000112636,0.008564327,-0.003215726,0.068787523,0.031021588,,,,,,
20220423_153614,0.018650206,0.060754057,9.32E-05,0.008251435,0.004932816,0.052592922,0.039754342,,,,,,
20220423_153615,0.019693496,0.063648887,0.000107607,0.009129513,0.004757901,0.063459337,0.043244109,,,,,,
20220423_153615,0.021059797,0.060302209,2.45E-05,0.011784547,0.003913295,0.059929788,0.04398381,,,,,,
20220423_153615,0.021001423,0.065628707,9.60E-05,0.012423949,0.003720677,0.063396282,0.048079599,,,,,,
20220423_153615,0.018842861,0.062445998,0.000113356,0.009636941,-0.000116593,0.057464283,0.039355412,,,,,,
20220423_153615,0.019229106,0.053008683,0.000115331,0.006592558,-0.00017804,0.051702298,0.048635151,,,,,,
20220423_153615,0.019061249,0.063532285,2.80E-05,0.007911597,-0.000983939,0.05707638,0.040055253,,,,,,
20220423_153615,0.017525091,0.063797034,7.15E-05,0.0076771,-0.003192606,0.063336067,0.028622942,,,,,,
20220423_153615,0.020108286,0.055388384,0.000110243,0.008835955,-0.003404671,0.054213729,0.043143664,,,,,,
20220423_153615,0.018811759,0.068780906,3.66E-05,0.007762599,-0.002312306,0.068559013,0.043323249,,,,,,
20220423_153615,0.018838018,0.068668902,5.56E-05,0.009142409,-0.000872807,0.051777016,0.046022043,,,,,,
20220423_153615,0.019059038,0.057699271,4.26E-05,0.010888064,-0.000793489,0.052440189,0.043649718,,,,,,
20220423_153615,0.020329922,0.056766335,0.000108874,0.011534675,0.002653869,0.056548502,0.036161602,,,,,,
20220423_153616,0.01945218,0.064943142,2.14E-05,0.00959129,0.001073161,0.06410981,0.036594443,,,,,,
20220423_153616,0.018235863,0.068733789,0.000143233,0.005773283,0.00295631,0.06071616,0.043920882,,,,,,
20220423_153616,0.018082986,0.064661577,9.81E-05,0.006135541,0.004656469,0.059705291,0.045803245,,,,,,
20220423_153616,0.017144964,0.052191187,8.96E-06,0.003410359,0.003961906,0.051308062,0.046300381,,,,,,
20220423_153616,0.019499347,0.05874896,0.000138511,0.004339149,0.005326089,0.053806301,0.053156979,,,,,,
20220423_153616,0.017647836,0.059087861,5.20E-05,0.007969049,0.003134819,0.056390222,0.042526674,,,,,,
20220423_153616,0.019965989,0.055405919,5.17E-05,0.007890662,0.006072945,0.051497024,0.048785996,,,,,,
20220423_153616,0.019665007,0.064079948,0.00010109,0.009389569,0.005159863,0.06063275,0.045798313,,,,,,
20220423_153616,0.018879607,0.071833126,9.17E-05,0.009545442,3.96E-05,0.059409183,0.039152883,,,,,,
20220423_153616,0.018124476,0.055944934,0.000122369,0.006760168,-0.000990963,0.04985258,0.035596609,,,,,,
20220423_153616,0.018227932,0.057490833,9.50E-05,0.006489473,1.23E-05,0.053777378,0.044364039,,,,,,
20220423_153617,0.017273417,0.071850576,2.35E-05,0.004591669,5.82E-05,0.067835793,0.03891309,,,,,,
20220423_153617,0.017951155,0.061108079,1.24E-05,0.005539784,-0.000795248,0.044992615,0.034836013,,,,,,
20220423_153617,0.017174262,0.06397222,5.16E-05,0.006241328,0.001124048,0.063680977,0.043043803,,,,,,
20220423_153617,0.020363993,0.062321965,9.53E-05,0.012350936,-0.002528432,0.057632048,0.036343556,,,,,,
20220423_153617,0.02317513,0.066517062,9.29E-05,0.01595991,-0.005299958,0.060569346,0.048296131,,,,,,
20220423_153617,0.021077585,0.084306397,4.07E-05,0.013485493,-0.003545124,0.076943696,0.030858196,,,,,,
20220423_153617,0.019052391,0.065188982,6.59E-05,0.00702365,-0.00364665,0.054559678,0.03557707,,,,,,
20220423_153617,0.016975975,0.062319014,7.47E-05,0.001558266,-0.001025146,0.048611995,0.044995848,,,,,,
20220423_153617,0.017866981,0.063167155,0.000101268,0.002335454,-0.001179076,0.047468193,0.050729182,,,,,,
20220423_153617,0.016853408,0.062139649,8.19E-05,0.004002935,-0.001259668,0.052490562,0.035421893,,,,,,
20220423_153617,0.017394495,0.06663017,7.82E-05,0.004564091,0.000433133,0.06661281,0.039737821,,,,,,
20220423_153618,0.019897847,0.058655787,6.94E-05,0.009939757,0.001226909,0.054744016,0.032448959,,,,,,
20220423_153618,0.020838843,0.079321191,1.50E-05,0.012519643,0.003044619,0.074337311,0.037806515,,,,,,
20220423_153618,0.023047214,0.072597548,7.89E-05,0.016307028,-0.000540656,0.066409819,0.037632912,,,,,,
20220423_153618,0.022054783,0.059676856,8.22E-05,0.014701753,-0.003310255,0.059158899,0.034757506,,,,,,
20220423_153618,0.02028362,0.066796795,2.05E-05,0.011039631,-0.000717058,0.062203933,0.045849666,,,,,,
20220423_153618,0.021297147,0.059858043,2.81E-05,0.012524384,0.001155193,0.058746062,0.046630334,,,,,,
