time,mean,max,min,hor,ver,horabs,verabs
20220401_122159,0.078964004,1.29080832,0,-0.038350273,0.023143912,0.052277498,0.049796116
20220401_122159,0.082484801,1.712172151,0,-0.02722721,0.025558485,0.055743802,0.049806375
20220401_122200,0.086446223,1.423987746,0,-0.042957917,0.037010737,0.05896847,0.050607607
20220401_122200,0.090874831,2.037652493,0,-0.014935047,0.030092847,0.05693141,0.05849647
20220401_122200,0.082455137,1.444069624,0,-0.022101583,0.031484216,0.05473736,0.051920336
20220401_122201,0.10194468,1.729308963,0,-0.04092947,0.022556748,0.06767881,0.062916026
20220401_122201,0.098317466,1.522347689,0,-0.03336906,0.049063977,0.056634426,0.06549596
20220401_122201,0.08797447,1.595950246,0,-0.03093477,0.028332755,0.059636485,0.052696854
20220401_122201,0.09102404,1.390591264,0,-0.038011238,0.031839628,0.05970461,0.058922585
20220401_122202,0.118619913,1.901970387,0,-0.038050797,0.043499485,0.07070196,0.07926155
20220401_122202,0.125843412,2.036748886,0,-0.03559076,0.04164206,0.0786658,0.08592699
20220401_122202,0.143433516,2.432816267,0,-0.024022846,0.052984726,0.072955616,0.11046654
20220401_122203,0.142531628,2.559109926,0,-0.038745854,0.035259124,0.07660793,0.105365284
20220401_122203,0.138954191,2.96301055,0,-0.026829924,0.040218517,0.066405244,0.110110894
20220401_122203,0.12747373,1.82790494,0,-0.031426646,0.053845573,0.06363968,0.09789211
20220401_122203,0.1183629,1.979759336,0,-0.04800732,0.05712541,0.06311951,0.08819789
20220401_122204,0.126356764,2.013554573,0,-0.05846077,0.065067664,0.07227033,0.088036634
20220401_122204,0.127901452,2.840539217,0,-0.05593895,0.06048666,0.073509544,0.09148146
20220401_122204,0.124339378,2.078256369,0,-0.051272813,0.05591297,0.06504766,0.09126395
20220401_122205,0.122811341,1.979537129,0,-0.026919685,0.05503249,0.060792938,0.09264382
20220401_122205,0.134273671,1.953498125,0,-0.032982975,0.08341367,0.064131804,0.10658906
20220401_122205,0.120699226,2.450115919,0,-0.02581909,0.06640995,0.05058754,0.09605361
20220401_122206,0.125903626,1.681765199,0,-0.032877006,0.07784768,0.057882827,0.09868275
20220401_122206,0.13798859,1.877806902,0,-0.02343168,0.084328726,0.06171231,0.11067938
20220401_122206,0.133529257,1.940936327,0,-0.023386445,0.09491367,0.05378559,0.110373035
20220401_122207,0.134994553,2.165819407,0,-0.022970866,0.096384786,0.05524404,0.11123259
20220401_122207,0.131185513,1.89924562,0,-0.005696326,0.094465815,0.051797923,0.108688585
20220401_122207,0.141403449,1.870958209,0,-0.018371511,0.10594357,0.052758645,0.11780237
20220401_122207,0.134706723,1.968087673,0,-0.004553211,0.0871225,0.04872081,0.11455812
20220401_122208,0.130344214,1.815934658,0,-0.024833523,0.07517476,0.05793929,0.10258096
20220401_122208,0.144596159,2.25424552,0,-0.026697356,0.08105561,0.0665453,0.10948259
20220401_122208,0.142342708,1.906647444,0,-0.03651265,0.07090209,0.06734401,0.10732868
20220401_122209,0.153510096,2.533458471,0,-0.015495358,0.09701207,0.06441805,0.12190017
20220401_122209,0.132874381,2.039770365,0,-0.033841833,0.074734814,0.060426787,0.10333509
20220401_122209,0.117189452,1.837183952,0,-0.03326307,0.06383623,0.057734195,0.087102965
20220401_122210,0.145136178,2.00664258,0,-0.016502349,0.08758688,0.056236662,0.11904888
20220401_122210,0.133978223,2.297744751,0,-0.017675005,0.07839351,0.054038923,0.11123644
20220401_122210,0.131236826,1.867773414,0,-0.024297792,0.08656717,0.06010102,0.10342761
20220401_122210,0.140490894,2.312894583,0,-0.025483245,0.086141184,0.05827822,0.11565173
20220401_122211,0.133960188,1.962204099,0,-0.010596715,0.085291564,0.055397537,0.10898729
20220401_122211,0.141626396,2.793282747,0,-0.04240261,0.0914122,0.06564736,0.10947179
20220401_122211,0.13781192,2.069420576,0,-0.045855716,0.07439731,0.07121103,0.09999083
20220401_122212,0.155187434,2.44499135,0,-0.036578864,0.08178014,0.06766284,0.12168251
20220401_122212,0.144985609,2.57582283,0,-0.049562804,0.063709505,0.07203669,0.10993023
20220401_122212,0.136350718,2.298018217,0,-0.05711785,0.059905753,0.07776549,0.09357858
20220401_122213,0.13448547,2.506851435,0,-0.044833712,0.054323927,0.069073446,0.09682072
20220401_122213,0.156374929,2.302078724,0,-0.05302037,0.053920332,0.08205325,0.11451794
20220401_122213,0.145079287,2.208118916,0,-0.06598983,0.047512975,0.08774425,0.09504934
20220401_122214,0.145561702,2.214434862,0,-0.051707726,0.04140998,0.07613783,0.105397396
20220401_122214,0.131641764,2.207911015,0,-0.04956847,0.050178714,0.070558555,0.093442
20220401_122214,0.132268478,2.459402084,0,-0.048495326,0.04373664,0.07040123,0.09618703
20220401_122214,0.153972372,2.945405006,0,-0.059158567,0.048713665,0.076578826,0.116659105
20220401_122215,0.160946526,2.409406424,0,-0.07418763,0.046348777,0.095577344,0.10654847
20220401_122215,0.150477099,2.867897749,0,-0.06152822,0.047332186,0.07980825,0.108468205
20220401_122215,0.143253648,2.227389336,0,-0.060826235,0.050475795,0.08173588,0.099613756
20220401_122216,0.142486377,2.652206659,0,-0.060264055,0.020754978,0.0852062,0.09279176
20220401_122216,0.151207575,2.265207767,0,-0.063475676,0.032691997,0.08657333,0.1021804
20220401_122216,0.134800222,2.623085022,0,-0.043257304,0.04067707,0.0730155,0.09775311
20220401_122217,0.153497512,2.168099165,0,-0.049675997,0.0487825,0.085165195,0.1092028
20220401_122217,0.148793445,2.334942102,0,-0.06425427,0.04375849,0.09388808,0.09429928
20220401_122217,0.157458051,2.711003065,0,-0.05972995,0.037515845,0.096307844,0.10077975
20220401_122217,0.169601127,3.603660345,0,-0.0633094,0.008880374,0.10498582,0.10818735
20220401_122218,0.173639809,3.431879282,0,-0.0716515,0.018728323,0.106333904,0.11536328
20220401_122218,0.183972869,3.403615236,0,-0.06027492,0.002869885,0.11592668,0.11928523
20220401_122218,0.184792546,3.584498644,0,-0.061261274,0.030071948,0.102451175,0.13122965
20220401_122219,0.191519657,4.176507473,0,-0.05560605,-0.015035053,0.11118908,0.12830473
20220401_122219,0.205801778,4.35268259,0,-0.05819986,-0.022988023,0.120301895,0.14261256
20220401_122219,0.189710963,3.865938663,0,-0.08766569,-7.47E-05,0.12662904,0.11117392
20220401_122220,0.183031318,3.148741007,0,-0.080666944,-0.004168146,0.12074761,0.1111016
20220401_122220,0.197304143,3.689234257,0,-0.08643578,-0.012623402,0.121418834,0.12883689
20220401_122220,0.176398092,3.412977219,0,-0.08303954,-0.008214618,0.110762276,0.113914646
20220401_122220,0.185533754,4.19009161,0,-0.06972944,-0.016067827,0.10330786,0.12674113
20220401_122221,0.195612386,3.598809481,0,-0.077209115,-0.036124278,0.11726205,0.130702
20220401_122221,0.188807747,3.79482007,0,-0.07776516,-0.012293435,0.1167324,0.12284048
20220401_122221,0.187199418,3.897130966,0,-0.075060055,-0.035859257,0.11022806,0.1222434
20220401_122222,0.196029152,3.50254178,0,-0.07533577,-0.030936085,0.12692088,0.12272872
20220401_122222,0.198363498,3.272022486,0,-0.06104747,0.00544153,0.12111271,0.1315855
20220401_122222,0.204380834,3.526394606,0,-0.0682016,-0.005637612,0.12649894,0.1372796
20220401_122223,0.194726701,4.035029888,0,-0.054731086,-0.009813766,0.11703366,0.12702431
20220401_122223,0.185589988,3.403520823,0,-0.06604407,-0.006311235,0.119239494,0.115128934
20220401_122223,0.200425088,3.757390976,0,-0.068716235,-0.026124047,0.11465221,0.1356982
20220401_122223,0.179732392,3.329349756,0,-0.06405252,-0.018782679,0.11290459,0.11599046
20220401_122224,0.202909781,4.266987324,0,-0.053327236,-0.017128035,0.12215234,0.13745382
20220401_122224,0.197396689,3.823893785,0,-0.09100158,-0.028664142,0.122627795,0.12830509
20220401_122224,0.194325527,4.259579182,0,-0.07341068,-0.03138367,0.11544169,0.12790762
20220401_122225,0.22204595,4.362770081,0,-0.070450984,-0.037400406,0.13255914,0.13907997
20220401_122225,0.184295848,3.951234818,0,-0.06905622,-0.031513397,0.12376848,0.110760696
20220401_122225,0.198150177,4.111451149,0,-0.06986088,-0.045112353,0.11560261,0.13216755
20220401_122226,0.207429187,4.305400848,0,-0.07545565,-0.044224378,0.12481473,0.13347521
20220401_122226,0.199518135,4.17802,0,-0.08069573,-0.03031811,0.11839708,0.13258047
20220401_122226,0.200688492,3.804804087,0,-0.05981733,-0.03479347,0.11204909,0.1392361
20220401_122226,0.199734893,3.616734505,0,-0.063378744,-0.009806083,0.11459671,0.1347486
20220401_122227,0.198829708,3.948127747,0,-0.060188875,-0.031897206,0.111525275,0.13653345
20220401_122227,0.21362607,4.006697178,0,-0.065627955,-0.018364158,0.12046822,0.14558771
20220401_122227,0.206184247,3.933986425,0,-0.046308503,-0.036080353,0.12486767,0.13221855
20220401_122228,0.198176662,4.001206398,0,-0.06763168,-0.036133517,0.117017396,0.13084209
20220401_122228,0.190268059,3.735769033,0,-0.06541608,-0.03251191,0.11585214,0.12516485
20220401_122228,0.208203098,4.034545422,0,-0.07178455,-0.03504524,0.124843106,0.13834976
20220401_122229,0.195614719,3.563346386,0,-0.07546414,-0.041917052,0.12443961,0.12207111
20220401_122229,0.203933403,3.998677492,0,-0.08064652,-0.041386656,0.12247716,0.13570888
20220401_122229,0.197395342,3.52224803,0,-0.075998425,-0.040669374,0.12777139,0.11896612
20220401_122230,0.195829543,4.248748302,0,-0.07557324,-0.037316836,0.113752455,0.13133542
20220401_122230,0.208668206,3.877841473,0,-0.06790515,-0.047540504,0.12176585,0.13876468
20220401_122230,0.206560167,4.012601376,0,-0.091929615,-0.037890982,0.13047853,0.1273895
20220401_122230,0.202996691,3.977752686,0,-0.071651354,-0.041468147,0.12766004,0.13067408
20220401_122231,0.191188208,3.983468294,0,-0.08068542,-0.04197273,0.115664594,0.12521568
20220401_122231,0.191101131,3.912875414,0,-0.07000406,-0.036406666,0.10943511,0.12798701
20220401_122231,0.201267723,4.019315243,0,-0.07685192,-0.04959087,0.1274449,0.12810193
20220401_122232,0.209480089,3.919778347,0,-0.07031526,-0.033275228,0.1130905,0.1481638
20220401_122232,0.196669781,4.227003574,0,-0.06423621,-0.048055984,0.11435218,0.13251598
20220401_122232,0.203352689,4.218439579,0,-0.05881988,-0.04996613,0.11852813,0.13503708
20220401_122233,0.192028,3.354414225,0,-0.06189279,-0.025262566,0.12007163,0.11932495
20220401_122233,0.20585798,4.17140007,0,-0.05352144,-0.047087424,0.11545737,0.14249095
20220401_122233,0.207401965,4.181437016,0,-0.07506837,-0.041202456,0.12451402,0.13276187
20220401_122234,0.185940718,3.851426601,0,-0.06813187,-0.043528344,0.11063391,0.122145936
20220401_122234,0.193456271,4.368864059,0,-0.032355424,-0.033839032,0.105787605,0.13783056
20220401_122234,0.196708305,3.913782358,0,-0.04772754,-0.039924722,0.113013715,0.1372917
20220401_122234,0.200509831,4.044982433,0,-0.040029276,-0.06389884,0.11139422,0.14023761
20220401_122235,0.184314463,4.569288731,0,-0.045615703,-0.065441884,0.106274836,0.12560119
20220401_122235,0.192067416,3.984184027,0,0.004877904,-0.029220136,0.098894194,0.13658679
20220401_122235,0.169916303,3.348174334,0,0.06851069,-0.020477712,0.102134764,0.110995196
20220401_122236,0.212127372,4.691988468,0,0.13976704,0.018240215,0.15422818,0.11544423
20220401_122236,0.241773058,3.638105392,0,0.1930329,0.03355353,0.19513433,0.11637502
20220401_122236,0.266360722,4.159015179,0,0.23043306,0.023973037,0.23196232,0.10633115
20220401_122237,0.341951983,4.348041058,0,0.30128884,0.065347694,0.30166018,0.12969041
20220401_122237,0.392570902,4.725579739,0,0.3568658,0.06588789,0.3570743,0.13279848
20220401_122237,0.455357107,5.049207687,0,0.42485613,0.104000874,0.424859,0.13798293
20220401_122237,0.223953571,4.209661007,0,0.16632389,0.056113772,0.17221257,0.11856104
20220401_122238,0.227881815,4.415345192,0,-0.113929614,0.06517092,0.15346278,0.14277886
20220401_122238,0.473985782,6.406980515,0,-0.4087996,0.10921712,0.40984267,0.18532486
20220401_122238,0.743928956,9.221167564,0,-0.6669304,0.20202605,0.66699415,0.2604406
20220401_122239,0.957253313,11.43203163,0,-0.878633,0.23205537,0.8786711,0.29919055
20220401_122239,0.15362506,3.240404606,0,-0.00241585,0.013555778,0.08050202,0.11266309
20220401_122239,0.154108935,3.601299524,0,0.000230478,0.019858383,0.08340989,0.11178116
20220401_122240,0.180492545,8.415946007,0,0.007420638,-0.011488954,0.08949705,0.13444953
20220401_122240,0.18230494,6.708189011,0,0.010136443,0.002718331,0.09421827,0.13356622
20220401_122240,0.180829372,7.559173107,0,0.004484212,0.02933568,0.1021876,0.12832606
20220401_122241,0.181545403,6.299609184,0,-0.006190591,0.015061215,0.10343338,0.12606575
20220401_122241,0.173695239,5.121811867,0,-0.007491066,0.014615065,0.10687297,0.11257784
