time,mean,max,,hor,ver,hormax,vermax
20220423_100604,0.021901242,0.073037274,4.49E-05,0.006733044,-0.005212957,0.067334816,0.070948489
20220423_100604,0.021901242,0.073037274,4.49E-05,0.006733044,-0.005212957,0.067334816,0.070948489
20220423_100604,0.022933291,0.087270051,7.70E-05,0.006210387,-0.002841891,0.080145933,0.061006743
20220423_100604,0.022933291,0.087270051,7.70E-05,0.006210387,-0.002841891,0.080145933,0.061006743
20220423_100604,0.0216639,0.068695627,6.57E-05,0.005920144,-0.002568623,0.057492509,0.058284603
20220423_100604,0.0216639,0.068695627,6.57E-05,0.005920144,-0.002568623,0.057492509,0.058284603
20220423_100604,0.024022897,0.066233709,7.73E-06,0.00064751,-0.002560759,0.062762387,0.058017053
20220423_100604,0.024022897,0.066233709,7.73E-06,0.00064751,-0.002560759,0.062762387,0.058017053
20220423_100605,0.023371848,0.09177798,9.37E-05,0.006072305,-0.004375243,0.085665174,0.042378925
20220423_100605,0.023371848,0.09177798,9.37E-05,0.006072305,-0.004375243,0.085665174,0.042378925
20220423_100605,0.021498225,0.065830857,3.31E-05,0.000991642,-0.003748902,0.058412109,0.064983808
20220423_100605,0.022461428,0.074306048,1.82E-05,0.007750011,-0.003648566,0.066466995,0.055736747
20220423_100605,0.022461428,0.074306048,1.82E-05,0.007750011,-0.003648566,0.066466995,0.055736747
20220423_100605,0.021611379,0.066643775,0.000148039,0.003764939,-0.002859104,0.057166941,0.045691095
20220423_100605,0.021611379,0.066643775,0.000148039,0.003764939,-0.002859104,0.057166941,0.045691095
20220423_100605,0.021611379,0.066643775,0.000148039,0.003764939,-0.002859104,0.057166941,0.045691095
20220423_100605,0.021647188,0.071131349,4.35E-05,0.004900309,-0.005835981,0.066528372,0.038912173
20220423_100605,0.021647188,0.071131349,4.35E-05,0.004900309,-0.005835981,0.066528372,0.038912173
20220423_100605,0.021849056,0.072424814,3.15E-05,0.006978944,-0.005959951,0.063727297,0.043090548
20220423_100605,0.021849056,0.072424814,3.15E-05,0.006978944,-0.005959951,0.063727297,0.043090548
20220423_100605,0.023499472,0.068853952,1.57E-05,0.009650501,-0.004126441,0.068013042,0.063647695
20220423_100605,0.023499472,0.068853952,1.57E-05,0.009650501,-0.004126441,0.068013042,0.063647695
20220423_100605,0.025121662,0.075890243,0.000127538,0.010928859,-0.004635022,0.074409597,0.059605386
20220423_100606,0.025121662,0.075890243,0.000127538,0.010928859,-0.004635022,0.074409597,0.059605386
20220423_100606,0.024045495,0.07464236,8.25E-05,0.014019626,-0.004892788,0.068049118,0.042827081
20220423_100606,0.024045495,0.07464236,8.25E-05,0.014019626,-0.004892788,0.068049118,0.042827081
20220423_100606,0.028352953,0.086770371,7.58E-05,0.01806959,-0.00827462,0.076179594,0.053565186
20220423_100606,0.028352953,0.086770371,7.58E-05,0.01806959,-0.00827462,0.076179594,0.053565186
20220423_100606,0.028621063,0.084899113,5.41E-05,0.019260684,-0.005857752,0.08448489,0.053809132
20220423_100606,0.028621063,0.084899113,5.41E-05,0.019260684,-0.005857752,0.08448489,0.053809132
20220423_100606,0.028689715,0.089264512,0.00014406,0.01807328,-0.007291837,0.080611087,0.053652529
20220423_100606,0.028689715,0.089264512,0.00014406,0.01807328,-0.007291837,0.080611087,0.053652529
20220423_100606,0.029137259,0.087426618,6.88E-05,0.021266015,-0.006080833,0.086568199,0.064317822
20220423_100606,0.029137259,0.087426618,6.88E-05,0.021266015,-0.006080833,0.086568199,0.064317822
20220423_100606,0.029137259,0.087426618,6.88E-05,0.021266015,-0.006080833,0.086568199,0.064317822
20220423_100606,0.024690995,0.073798336,6.93E-05,0.014503424,0.00373171,0.070542693,0.068402283
20220423_100606,0.024690995,0.073798336,6.93E-05,0.014503424,0.00373171,0.070542693,0.068402283
20220423_100606,0.02507898,0.088310435,5.17E-05,0.014905059,0.00212845,0.082621627,0.050747883
20220423_100606,0.02507898,0.088310435,5.17E-05,0.014905059,0.00212845,0.082621627,0.050747883
20220423_100607,0.026146673,0.088513367,0.00011906,0.016975453,-0.001256367,0.080113433,0.063718542
20220423_100607,0.026146673,0.088513367,0.00011906,0.016975453,-0.001256367,0.080113433,0.063718542
20220423_100607,0.024583922,0.078097172,9.72E-05,0.011233422,0.002463855,0.063763306,0.060154304
20220423_100607,0.024583922,0.078097172,9.72E-05,0.011233422,0.002463855,0.063763306,0.060154304
20220423_100607,0.022053338,0.075085849,0.000118428,0.009741279,-3.59E-05,0.060304616,0.048551776
20220423_100607,0.022053338,0.075085849,0.000118428,0.009741279,-3.59E-05,0.060304616,0.048551776
20220423_100607,0.023968507,0.068859883,0.000173845,0.00715661,-0.000893423,0.062345054,0.054440182
20220423_100607,0.023968507,0.068859883,0.000173845,0.00715661,-0.000893423,0.062345054,0.054440182
20220423_100607,0.024375591,0.080438532,9.09E-06,0.011014325,-0.002587512,0.065144986,0.052711241
20220423_100607,0.024375591,0.080438532,9.09E-06,0.011014325,-0.002587512,0.065144986,0.052711241
20220423_100607,0.02371715,0.072289392,9.47E-05,0.012099671,-0.003409259,0.066285037,0.045312308
20220423_100607,0.023669929,0.081824854,3.52E-05,0.0129294,0.0030496,0.072421283,0.043833137
20220423_100607,0.023669929,0.081824854,3.52E-05,0.0129294,0.0030496,0.072421283,0.043833137
20220423_100607,0.023669929,0.081824854,3.52E-05,0.0129294,0.0030496,0.072421283,0.043833137
20220423_100607,0.023776003,0.085397027,4.66E-05,0.011740705,0.003493183,0.080607355,0.050721411
20220423_100608,0.024097768,0.076578341,0.000142743,0.008158721,0.001161738,0.068082646,0.052857865
20220423_100608,0.024097768,0.076578341,0.000142743,0.008158721,0.001161738,0.068082646,0.052857865
20220423_100608,0.024173316,0.07831195,0.000108092,0.011166676,-0.003082604,0.063569687,0.045899078
20220423_100608,0.024173316,0.07831195,0.000108092,0.011166676,-0.003082604,0.063569687,0.045899078
20220423_100608,0.02295535,0.067446165,7.44E-05,0.006918499,-0.001455248,0.060659349,0.063327134
20220423_100608,0.02295535,0.067446165,7.44E-05,0.006918499,-0.001455248,0.060659349,0.063327134
20220423_100608,0.023287258,0.073085986,8.09E-05,0.010268382,-0.001900469,0.058715679,0.06902498
20220423_100608,0.023287258,0.073085986,8.09E-05,0.010268382,-0.001900469,0.058715679,0.06902498
20220423_100608,0.024083245,0.080844507,9.20E-05,0.010758384,-0.001601885,0.072369941,0.050033789
20220423_100608,0.024083245,0.080844507,9.20E-05,0.010758384,-0.001601885,0.072369941,0.050033789
20220423_100608,0.022630042,0.060577024,1.70E-05,0.006144558,-0.001203122,0.060311612,0.054288901
20220423_100608,0.022630042,0.060577024,1.70E-05,0.006144558,-0.001203122,0.060311612,0.054288901
20220423_100608,0.02548658,0.079521641,5.82E-05,0.01064305,-0.005634835,0.066034161,0.046489313
20220423_100608,0.02548658,0.079521641,5.82E-05,0.01064305,-0.005634835,0.066034161,0.046489313
20220423_100609,0.022915033,0.071413815,2.34E-05,0.012192727,0.000418392,0.06948787,0.05074618
20220423_100609,0.022915033,0.071413815,2.34E-05,0.012192727,0.000418392,0.06948787,0.05074618
20220423_100609,0.024541735,0.085076563,1.28E-05,0.009626645,0.0055862,0.073823176,0.059596162
20220423_100609,0.024541735,0.085076563,1.28E-05,0.009626645,0.0055862,0.073823176,0.059596162
20220423_100609,0.022661273,0.089784771,1.83E-05,0.007664468,0.003788176,0.066062942,0.076610468
20220423_100609,0.022661273,0.089784771,1.83E-05,0.007664468,0.003788176,0.066062942,0.076610468
20220423_100609,0.023051584,0.083098099,7.44E-05,0.008198247,0.002953117,0.067949325,0.070661411
20220423_100609,0.023051584,0.083098099,7.44E-05,0.008198247,0.002953117,0.067949325,0.070661411
20220423_100609,0.02135629,0.069470942,0.000146109,0.007554351,-0.000468914,0.068717569,0.048803296
20220423_100609,0.02135629,0.069470942,0.000146109,0.007554351,-0.000468914,0.068717569,0.048803296
20220423_100609,0.02135629,0.069470942,0.000146109,0.007554351,-0.000468914,0.068717569,0.048803296
20220423_100609,0.025516261,0.077092849,0.000123917,0.015272195,-0.003961326,0.072109677,0.047386017
20220423_100609,0.024356652,0.083061866,0.000230831,0.014486506,-0.003984115,0.083060458,0.039148498
20220423_100609,0.024356652,0.083061866,0.000230831,0.014486506,-0.003984115,0.083060458,0.039148498
20220423_100609,0.02265173,0.075205751,7.17E-06,0.008607364,-0.001706624,0.074421994,0.042787675
20220423_100609,0.02265173,0.075205751,7.17E-06,0.008607364,-0.001706624,0.074421994,0.042787675
20220423_100610,0.02265173,0.075205751,7.17E-06,0.008607364,-0.001706624,0.074421994,0.042787675
20220423_100610,0.020825989,0.073627815,1.80E-05,0.003115901,0.000714773,0.072982483,0.056570292
20220423_100610,0.022113897,0.079202622,9.51E-05,0.003072381,-0.001357103,0.064572453,0.064362571
20220423_100610,0.022113897,0.079202622,9.51E-05,0.003072381,-0.001357103,0.064572453,0.064362571
20220423_100610,0.020949277,0.063300833,0.000112052,0.004099008,-0.00290696,0.0595195,0.050059814
20220423_100610,0.020949277,0.063300833,0.000112052,0.004099008,-0.00290696,0.0595195,0.050059814
20220423_100610,0.021554115,0.081135966,6.51E-05,0.004189446,-0.003565663,0.058961876,0.042038005
20220423_100610,0.021554115,0.081135966,6.51E-05,0.004189446,-0.003565663,0.058961876,0.042038005
20220423_100610,0.024289752,0.075882301,0.000138466,0.008529797,-0.00582799,0.073888429,0.070628181
20220423_100610,0.024289752,0.075882301,0.000138466,0.008529797,-0.00582799,0.073888429,0.070628181
20220423_100610,0.024289752,0.075882301,0.000138466,0.008529797,-0.00582799,0.073888429,0.070628181
20220423_100610,0.022105688,0.06749209,5.05E-06,0.005404421,-0.004171367,0.067489401,0.058983881
