time,mean,max,,hor,ver,hormax,vermax
20220421_161311,0.020963566,0.10049808,0.000104248,0.00501333,0.006254287,0.05559323,0.082478553
20220421_161312,0.019176598,0.057280682,5.27E-05,0.004508265,0.003445381,0.04535421,0.057253722
20220421_161312,0.019176598,0.057280682,5.27E-05,0.004508265,0.003445381,0.04535421,0.057253722
20220421_161312,0.01920663,0.091195211,3.03E-05,0.000775074,0.002495248,0.054271284,0.086351834
20220421_161312,0.01920663,0.091195211,3.03E-05,0.000775074,0.002495248,0.054271284,0.086351834
20220421_161312,0.01920663,0.091195211,3.03E-05,0.000775074,0.002495248,0.054271284,0.086351834
20220421_161312,0.019137697,0.073511086,2.90E-05,0.001729414,-0.001896773,0.049687486,0.049755923
20220421_161312,0.019137697,0.073511086,2.90E-05,0.001729414,-0.001896773,0.049687486,0.049755923
20220421_161312,0.020431108,0.067221217,3.49E-06,0.002771891,-0.002932863,0.059382208,0.057650719
20220421_161312,0.020431108,0.067221217,3.49E-06,0.002771891,-0.002932863,0.059382208,0.057650719
20220421_161312,0.020431108,0.067221217,3.49E-06,0.002771891,-0.002932863,0.059382208,0.057650719
20220421_161312,0.021288039,0.069443814,7.67E-05,0.007530095,-0.006879349,0.048150349,0.059280798
20220421_161312,0.021288039,0.069443814,7.67E-05,0.007530095,-0.006879349,0.048150349,0.059280798
20220421_161312,0.018976412,0.072362445,8.25E-05,0.00429401,-0.003751581,0.046591539,0.040937889
20220421_161312,0.018976412,0.072362445,8.25E-05,0.00429401,-0.003751581,0.046591539,0.040937889
20220421_161312,0.018780592,0.066864669,9.12E-05,0.002043607,0.000949731,0.049098495,0.045075901
20220421_161312,0.018780592,0.066864669,9.12E-05,0.002043607,0.000949731,0.049098495,0.045075901
20220421_161312,0.018780592,0.066864669,9.12E-05,0.002043607,0.000949731,0.049098495,0.045075901
20220421_161312,0.020387722,0.087406203,7.91E-05,-0.000879869,0.002602865,0.044704683,0.084880345
20220421_161313,0.020387722,0.087406203,7.91E-05,-0.000879869,0.002602865,0.044704683,0.084880345
20220421_161313,0.018675287,0.071146265,2.64E-05,-0.001705233,-0.000799168,0.049069978,0.06206701
20220421_161313,0.018675287,0.071146265,2.64E-05,-0.001705233,-0.000799168,0.049069978,0.06206701
20220421_161313,0.018675287,0.071146265,2.64E-05,-0.001705233,-0.000799168,0.049069978,0.06206701
20220421_161313,0.01892025,0.079254545,1.59E-05,0.002890095,-0.001142699,0.058928046,0.064418413
20220421_161313,0.01892025,0.079254545,1.59E-05,0.002890095,-0.001142699,0.058928046,0.064418413
20220421_161313,0.01921174,0.058032658,6.93E-05,0.001293899,-0.001354282,0.042638905,0.055045921
20220421_161313,0.01921174,0.058032658,6.93E-05,0.001293899,-0.001354282,0.042638905,0.055045921
20220421_161313,0.01921174,0.058032658,6.93E-05,0.001293899,-0.001354282,0.042638905,0.055045921
20220421_161313,0.019770274,0.075849593,0.000105349,0.005885391,-0.001244686,0.061159719,0.075807326
20220421_161313,0.019770274,0.075849593,0.000105349,0.005885391,-0.001244686,0.061159719,0.075807326
20220421_161313,0.019706459,0.069828369,7.00E-05,0.005527251,-0.00217739,0.051400658,0.050923809
20220421_161313,0.019706459,0.069828369,7.00E-05,0.005527251,-0.00217739,0.051400658,0.050923809
20220421_161313,0.019706459,0.069828369,7.00E-05,0.005527251,-0.00217739,0.051400658,0.050923809
20220421_161313,0.020611067,0.061559182,5.19E-05,0.005340076,0.000715111,0.055180833,0.056150887
20220421_161313,0.020611067,0.061559182,5.19E-05,0.005340076,0.000715111,0.055180833,0.056150887
20220421_161313,0.019143883,0.063356817,6.73E-05,0.003481355,-0.001755673,0.054616619,0.060947075
20220421_161313,0.019143883,0.063356817,6.73E-05,0.003481355,-0.001755673,0.054616619,0.060947075
20220421_161314,0.020202834,0.069777198,0.000128213,-0.000547298,0.001171237,0.04580662,0.052019101
20220421_161314,0.020202834,0.069777198,0.000128213,-0.000547298,0.001171237,0.04580662,0.052019101
20220421_161314,0.020202834,0.069777198,0.000128213,-0.000547298,0.001171237,0.04580662,0.052019101
20220421_161314,0.019895251,0.05634705,7.46E-05,-0.003436411,0.003536612,0.042861775,0.050505187
20220421_161314,0.019895251,0.05634705,7.46E-05,-0.003436411,0.003536612,0.042861775,0.050505187
20220421_161314,0.01911966,0.090140894,3.19E-05,-0.002639727,0.003472255,0.053525958,0.087494135
20220421_161314,0.01911966,0.090140894,3.19E-05,-0.002639727,0.003472255,0.053525958,0.087494135
20220421_161314,0.018766247,0.063569352,0.000124286,-0.005934435,0.002945621,0.03471151,0.05344516
20220421_161314,0.018766247,0.063569352,0.000124286,-0.005934435,0.002945621,0.03471151,0.05344516
20220421_161314,0.01969892,0.082583927,5.20E-05,-0.003503424,0.002439772,0.040473994,0.059422161
20220421_161314,0.01969892,0.082583927,5.20E-05,-0.003503424,0.002439772,0.040473994,0.059422161
