time,mean,max,,hor,ver,hormax,vermax
20220420_154653,0.041762507,0.08061181,0.000283392,0.038659103,0.00640488,0.079333596,0.052230489
20220420_154654,0.033935159,0.09599372,0.000113913,0.030822549,0.003613279,0.095676638,0.089730814
20220420_154654,0.033935159,0.09599372,0.000113913,0.030822549,0.003613279,0.095676638,0.089730814
20220420_154654,0.031320469,0.072920293,0.000265867,0.028094713,0.003511397,0.069277458,0.041437522
20220420_154654,0.031320469,0.072920293,0.000265867,0.028094713,0.003511397,0.069277458,0.041437522
20220420_154654,0.031320469,0.072920293,0.000265867,0.028094713,0.003511397,0.069277458,0.041437522
20220420_154654,0.030285679,0.080084294,0.000174217,0.026817353,0.000898686,0.078386977,0.040666778
20220420_154654,0.030285679,0.080084294,0.000174217,0.026817353,0.000898686,0.078386977,0.040666778
20220420_154654,0.030285679,0.080084294,0.000174217,0.026817353,0.000898686,0.078386977,0.040666778
20220420_154654,0.03197287,0.098008141,0.000110413,0.029370805,-0.001744406,0.088072658,0.043268573
20220420_154654,0.03197287,0.098008141,0.000110413,0.029370805,-0.001744406,0.088072658,0.043268573
20220420_154654,0.03234095,0.076809406,0.000117797,0.029327655,0.003064024,0.076515794,0.03875142
20220420_154654,0.03234095,0.076809406,0.000117797,0.029327655,0.003064024,0.076515794,0.03875142
20220420_154654,0.03234095,0.076809406,0.000117797,0.029327655,0.003064024,0.076515794,0.03875142
20220420_154654,0.032849645,0.118275061,8.65E-05,0.029327126,0.006105269,0.110594101,0.089548148
20220420_154654,0.032849645,0.118275061,8.65E-05,0.029327126,0.006105269,0.110594101,0.089548148
20220420_154654,0.03091414,0.09937454,9.96E-05,0.027810888,0.003638214,0.092536047,0.041153897
20220420_154654,0.03091414,0.09937454,9.96E-05,0.027810888,0.003638214,0.092536047,0.041153897
20220420_154654,0.03091414,0.09937454,9.96E-05,0.027810888,0.003638214,0.092536047,0.041153897
20220420_154654,0.032907407,0.080704615,0.000458486,0.029612942,0.002680187,0.080637217,0.044526719
20220420_154655,0.032907407,0.080704615,0.000458486,0.029612942,0.002680187,0.080637217,0.044526719
20220420_154655,0.031066551,0.083021507,0.000699185,0.027158054,0.000885091,0.070742883,0.043280683
20220420_154655,0.031066551,0.083021507,0.000699185,0.027158054,0.000885091,0.070742883,0.043280683
20220420_154655,0.031066551,0.083021507,0.000699185,0.027158054,0.000885091,0.070742883,0.043280683
20220420_154655,0.031066551,0.083021507,0.000699185,0.027158054,0.000885091,0.070742883,0.043280683
20220420_154655,0.031705669,0.070302889,0.000287287,0.028466616,0.002394746,0.065541215,0.050012346
20220420_154655,0.031705669,0.070302889,0.000287287,0.028466616,0.002394746,0.065541215,0.050012346
20220420_154655,0.035571404,0.151109919,0.000261982,0.032337278,0.004563202,0.149867922,0.085249037
20220420_154655,0.035571404,0.151109919,0.000261982,0.032337278,0.004563202,0.149867922,0.085249037
20220420_154655,0.035571404,0.151109919,0.000261982,0.032337278,0.004563202,0.149867922,0.085249037
20220420_154655,0.033901529,0.081333555,0.000226017,0.029255006,0.007675796,0.070039861,0.046572797
20220420_154655,0.033901529,0.081333555,0.000226017,0.029255006,0.007675796,0.070039861,0.046572797
20220420_154655,0.033901529,0.081333555,0.000226017,0.029255006,0.007675796,0.070039861,0.046572797
20220420_154655,0.031464354,0.079316109,0.00016097,0.02662025,0.010924871,0.068141513,0.05692054
20220420_154655,0.031464354,0.079316109,0.00016097,0.02662025,0.010924871,0.068141513,0.05692054
20220420_154655,0.031464354,0.079316109,0.00016097,0.02662025,0.010924871,0.068141513,0.05692054
20220420_154655,0.03100738,0.076214232,9.74E-05,0.025944524,0.010066265,0.075034872,0.047829349
20220420_154655,0.03100738,0.076214232,9.74E-05,0.025944524,0.010066265,0.075034872,0.047829349
20220420_154655,0.031033098,0.076823764,0.000115102,0.025605386,0.006841788,0.072095558,0.05609585
20220420_154655,0.031033098,0.076823764,0.000115102,0.025605386,0.006841788,0.072095558,0.05609585
20220420_154655,0.031033098,0.076823764,0.000115102,0.025605386,0.006841788,0.072095558,0.05609585
20220420_154656,0.031119243,0.122246414,8.18E-05,0.02742237,0.004415729,0.114649862,0.083950415
20220420_154656,0.031119243,0.122246414,8.18E-05,0.02742237,0.004415729,0.114649862,0.083950415
20220420_154656,0.031119243,0.122246414,8.18E-05,0.02742237,0.004415729,0.114649862,0.083950415
20220420_154656,0.029936651,0.070129089,0.000261818,0.026360085,0.00462853,0.062044252,0.043603331
20220420_154656,0.029936651,0.070129089,0.000261818,0.026360085,0.00462853,0.062044252,0.043603331
20220420_154656,0.029936651,0.070129089,0.000261818,0.026360085,0.00462853,0.062044252,0.043603331
20220420_154656,0.031242254,0.073511124,0.000272618,0.025948139,0.008675456,0.067004904,0.050539732
20220420_154656,0.031242254,0.073511124,0.000272618,0.025948139,0.008675456,0.067004904,0.050539732
20220420_154656,0.031242254,0.073511124,0.000272618,0.025948139,0.008675456,0.067004904,0.050539732
20220420_154656,0.032267253,0.082592063,6.76E-05,0.028019074,0.009429755,0.082374081,0.047169846
20220420_154656,0.032267253,0.082592063,6.76E-05,0.028019074,0.009429755,0.082374081,0.047169846
20220420_154656,0.032267253,0.082592063,6.76E-05,0.028019074,0.009429755,0.082374081,0.047169846
20220420_154656,0.03519864,0.093396291,0.000123303,0.031167993,0.009538336,0.07955049,0.086447731
20220420_154656,0.03519864,0.093396291,0.000123303,0.031167993,0.009538336,0.07955049,0.086447731
20220420_154656,0.03519864,0.093396291,0.000123303,0.031167993,0.009538336,0.07955049,0.086447731
20220420_154656,0.037564467,0.091905393,0.000239553,0.03423044,0.00867453,0.091432735,0.061355513
20220420_154656,0.037564467,0.091905393,0.000239553,0.03423044,0.00867453,0.091432735,0.061355513
20220420_154656,0.037564467,0.091905393,0.000239553,0.03423044,0.00867453,0.091432735,0.061355513
20220420_154656,0.035801371,0.082780495,6.72E-05,0.0327495,0.007445314,0.081727125,0.041979473
20220420_154656,0.035801371,0.082780495,6.72E-05,0.0327495,0.007445314,0.081727125,0.041979473
20220420_154656,0.035801371,0.082780495,6.72E-05,0.0327495,0.007445314,0.081727125,0.041979473
20220420_154656,0.035330793,0.09361212,0.00049465,0.03201115,0.007889237,0.093610086,0.051574212
20220420_154656,0.035330793,0.09361212,0.00049465,0.03201115,0.007889237,0.093610086,0.051574212
20220420_154657,0.035330793,0.09361212,0.00049465,0.03201115,0.007889237,0.093610086,0.051574212
20220420_154657,0.036196427,0.089731388,6.69E-05,0.03270678,0.008068055,0.085478604,0.049918689
20220420_154657,0.036196427,0.089731388,6.69E-05,0.03270678,0.008068055,0.085478604,0.049918689
20220420_154657,0.036196427,0.089731388,6.69E-05,0.03270678,0.008068055,0.085478604,0.049918689
20220420_154657,0.03570297,0.078270316,0.00014024,0.03215506,0.00838716,0.073596567,0.058012921
20220420_154657,0.03570297,0.078270316,0.00014024,0.03215506,0.00838716,0.073596567,0.058012921
20220420_154657,0.03570297,0.078270316,0.00014024,0.03215506,0.00838716,0.073596567,0.058012921
20220420_154657,0.032942812,0.071177304,0.000107195,0.028966848,0.008676091,0.070996195,0.05062788
20220420_154657,0.032942812,0.071177304,0.000107195,0.028966848,0.008676091,0.070996195,0.05062788
20220420_154657,0.032942812,0.071177304,0.000107195,0.028966848,0.008676091,0.070996195,0.05062788
20220420_154657,0.035582527,0.087798245,0.000515977,0.030895468,0.011399891,0.086939141,0.066099405
20220420_154657,0.035582527,0.087798245,0.000515977,0.030895468,0.011399891,0.086939141,0.066099405
20220420_154657,0.035582527,0.087798245,0.000515977,0.030895468,0.011399891,0.086939141,0.066099405
20220420_154657,0.037664493,0.083164141,0.000213055,0.033147678,0.011018439,0.083075859,0.065304533
20220420_154657,0.037664493,0.083164141,0.000213055,0.033147678,0.011018439,0.083075859,0.065304533
20220420_154657,0.037664493,0.083164141,0.000213055,0.033147678,0.011018439,0.083075859,0.065304533
20220420_154657,0.037664493,0.083164141,0.000213055,0.033147678,0.011018439,0.083075859,0.065304533
20220420_154657,0.041821688,0.091991961,0.002869251,0.038341563,0.010521866,0.08355695,0.046080116
20220420_154657,0.041821688,0.091991961,0.002869251,0.038341563,0.010521866,0.08355695,0.046080116
20220420_154657,0.045842019,0.105573639,0.000539652,0.04288131,0.006032114,0.105149731,0.070138671
20220420_154657,0.045842019,0.105573639,0.000539652,0.04288131,0.006032114,0.105149731,0.070138671
20220420_154657,0.045842019,0.105573639,0.000539652,0.04288131,0.006032114,0.105149731,0.070138671
20220420_154657,0.045842019,0.105573639,0.000539652,0.04288131,0.006032114,0.105149731,0.070138671
20220420_154658,0.049174853,0.098545365,0.011171339,0.04693055,0.000945598,0.097558431,0.057442714
20220420_154658,0.049174853,0.098545365,0.011171339,0.04693055,0.000945598,0.097558431,0.057442714
20220420_154658,0.049174853,0.098545365,0.011171339,0.04693055,0.000945598,0.097558431,0.057442714
20220420_154658,0.045826715,0.083098479,0.012764637,0.043619942,0.002948207,0.082418203,0.055276386
20220420_154658,0.045826715,0.083098479,0.012764637,0.043619942,0.002948207,0.082418203,0.055276386
20220420_154658,0.045826715,0.083098479,0.012764637,0.043619942,0.002948207,0.082418203,0.055276386
20220420_154658,0.038332618,0.075800419,0.000451371,0.034002483,0.010027448,0.07118579,0.06452053
20220420_154658,0.038332618,0.075800419,0.000451371,0.034002483,0.010027448,0.07118579,0.06452053
20220420_154658,0.038332618,0.075800419,0.000451371,0.034002483,0.010027448,0.07118579,0.06452053
20220420_154658,0.036951786,0.084921584,7.90E-05,0.03220247,0.011852076,0.083968692,0.055236522
20220420_154658,0.036951786,0.084921584,7.90E-05,0.03220247,0.011852076,0.083968692,0.055236522
20220420_154658,0.037043441,0.130373508,7.26E-05,0.031737752,0.012559006,0.127960011,0.107255973
20220420_154658,0.037043441,0.130373508,7.26E-05,0.031737752,0.012559006,0.127960011,0.107255973
20220420_154658,0.037043441,0.130373508,7.26E-05,0.031737752,0.012559006,0.127960011,0.107255973
20220420_154658,0.035550821,0.083934262,0.002371436,0.030823493,0.010496925,0.074744716,0.058605459
20220420_154658,0.035550821,0.083934262,0.002371436,0.030823493,0.010496925,0.074744716,0.058605459
20220420_154658,0.035550821,0.083934262,0.002371436,0.030823493,0.010496925,0.074744716,0.058605459
20220420_154658,0.042699862,0.086979389,0.000163984,0.03811629,0.012386281,0.083511211,0.062658466
20220420_154658,0.042699862,0.086979389,0.000163984,0.03811629,0.012386281,0.083511211,0.062658466
20220420_154658,0.041440881,0.101311058,0.000234322,0.038193278,0.008217264,0.090827674,0.053838931
20220420_154658,0.041440881,0.101311058,0.000234322,0.038193278,0.008217264,0.090827674,0.053838931
20220420_154659,0.041440881,0.101311058,0.000234322,0.038193278,0.008217264,0.090827674,0.053838931
20220420_154659,0.043378057,0.100524642,0.010816082,0.04032954,0.005438326,0.09325517,0.051103197
