time,mean,max,min,hor,ver,horabs,verabs
20220406_153707,0.107612731,0.434622526,0.00179633,0.011501974,0.09885217,0.030022744,0.09974244
20220406_153707,0.120921409,0.30326131,0.000865982,0.027901102,0.10926983,0.0378954,0.110059194
20220406_153708,0.114708391,0.38429004,0.000464063,0.03265495,0.099891044,0.042632304,0.10083447
20220406_153708,0.082357704,0.384670526,0.000253044,-0.006235955,0.07033422,0.029153975,0.072473206
20220406_153709,0.092280728,0.40763253,0.000124854,-0.015702674,0.07960577,0.035381455,0.08061148
20220406_153709,0.073215664,0.360112041,0.000178647,-0.032953743,0.045270044,0.042984508,0.05126028
20220406_153710,0.079145839,0.351521194,0.000192918,-0.002130865,0.064181164,0.032824434,0.06647323
20220406_153710,0.074967125,0.345299453,0.000119755,-0.032824755,0.050287664,0.043503847,0.05359914
20220406_153710,0.090395145,0.304143548,0.000330294,0.006820899,0.0798863,0.028771108,0.08169251
20220406_153711,0.096759259,0.346452385,0.000985697,-0.007908152,0.08727735,0.029860586,0.08816139
20220406_153711,0.080051868,0.283306956,0.000207755,-0.03469535,0.057473067,0.043306313,0.060092654
20220406_153712,0.075053523,0.384588003,0.000109343,-0.031699408,0.053173922,0.04059044,0.056535177
20220406_153712,0.085947181,0.360354632,0.000171455,0.005526955,0.07389977,0.03067611,0.075700335
20220406_153713,0.089827605,0.311715275,0.000280379,-0.001966874,0.079962514,0.029313453,0.08110052
20220406_153713,0.077292447,0.304442793,0.000241548,-0.006935774,0.0642155,0.030065937,0.066237636
20220406_153713,0.10317992,0.4386971,0.000803685,-0.008069454,0.0934683,0.031515,0.09446305
20220406_153714,0.08820955,0.351105809,0.000205753,-0.000598071,0.07777514,0.028726859,0.07916757
20220406_153714,0.084723632,0.325122386,0.000294878,0.008592638,0.07374044,0.030672422,0.074431784
20220406_153715,0.080240695,0.403410375,0.000291053,-0.012888182,0.065758415,0.033353996,0.0675602
20220406_153715,0.080561173,0.354397535,0.000890019,-0.00593098,0.06842079,0.029799825,0.069898896
20220406_153716,0.082370911,0.385743469,0.000191383,0.005283092,0.070075795,0.029489465,0.07204449
20220406_153716,0.127586877,0.334622145,0.000956141,0.01502587,0.11806793,0.03521883,0.11908963
20220406_153716,0.096333938,0.371721238,0.000280991,0.000889776,0.08613168,0.030679984,0.086886704
20220406_153717,0.084710511,0.31532234,0.000199246,0.005122362,0.07385118,0.028338479,0.07553775
20220406_153717,0.097671525,0.312540442,0.000332751,-0.013505852,0.087446,0.03225836,0.088407114
20220406_153718,0.089582652,0.347730488,0.001057731,-0.023913141,0.07494604,0.036426105,0.07659581
20220406_153718,0.097581373,0.452864677,0.00020226,-0.007307301,0.08771644,0.030490803,0.08872211
20220406_153719,0.076031011,0.42282176,0.000335901,-0.025305904,0.05812203,0.036579315,0.060209733
20220406_153719,0.111933887,0.423197329,0.001323918,0.01010174,0.10295725,0.032257784,0.103356585
20220406_153719,0.12232744,0.31203866,0.001359008,0.016822882,0.11326891,0.03306225,0.11396148
20220406_153720,0.100252758,0.282006681,0.000111605,-0.013933029,0.08864967,0.034106337,0.0892798
20220406_153720,0.079951772,0.343037754,0.000255681,-0.026876064,0.06161,0.03876181,0.064196154
20220406_153721,0.073812173,0.289092362,0.00017428,-0.026306538,0.053949073,0.03848404,0.05655167
20220406_153721,0.113036503,0.295063764,0.000301292,-0.040379718,0.09569356,0.04754295,0.09726923
20220406_153721,0.085301218,0.312176108,0.000342393,-0.016530365,0.0703125,0.034758795,0.07275706
20220406_153722,0.063913058,0.342941731,0.00033337,-0.01878127,0.045569465,0.031278286,0.04976331
20220406_153722,0.086989896,0.260389298,0.000246919,-0.008070408,0.074794635,0.029662497,0.07726021
20220406_153723,0.086148278,0.305646569,0.000435114,-0.007669816,0.07481552,0.030099824,0.076250955
20220406_153723,0.079061382,0.271612585,0.000631685,-0.005173739,0.066457935,0.029729253,0.06818012
20220406_153724,0.118554648,0.453714281,0.001218211,0.0235182,0.107125334,0.037223946,0.10783317
20220406_153724,0.107806172,0.282583743,0.001562627,0.023696672,0.09540016,0.037129723,0.09642532
20220406_153724,0.085694756,0.289807528,0.000233267,0.010274308,0.07265222,0.031106243,0.074825116
20220406_153725,0.104681913,0.414040506,0.000286864,0.005070632,0.09520187,0.031609245,0.0959622
20220406_153725,0.098955134,0.373819113,0.000490887,0.013117097,0.089179195,0.030781448,0.08997054
20220406_153726,0.105769226,0.298458815,0.00113721,0.00324085,0.09645421,0.030603161,0.09773804
20220406_153726,0.081202049,0.306216836,0.000217039,-0.007522403,0.069294475,0.02907696,0.070594616
20220406_153726,0.072191906,0.326921135,0.000127893,-0.029883014,0.048730474,0.04037172,0.052643076
20220406_153727,0.060420487,0.428385109,0.000165084,-0.022711705,0.03383911,0.036129937,0.04118244
20220406_153727,0.088707584,0.368128002,0.000450703,-0.008420989,0.07644312,0.031884763,0.07823323
20220406_153728,0.096562887,0.267899007,0.000365549,0.004728579,0.08721519,0.028928569,0.08818598
20220406_153728,0.098004044,0.452827245,0.000262089,0.002620982,0.08872779,0.029779928,0.08940191
20220406_153728,0.103020717,0.407491177,0.000193192,-0.015286912,0.0932497,0.031943236,0.09411261
20220406_153729,0.119417508,0.450352579,0.002631539,0.04088133,0.103171356,0.047137495,0.10408647
20220406_153729,0.111815064,0.337869018,0.00021931,0.023841599,0.10016111,0.036309112,0.10090157
20220406_153730,0.105772273,0.392346203,0.000303941,0.023335127,0.09344938,0.035833538,0.09442482
20220406_153730,0.111640394,0.340489388,0.002639075,0.024488682,0.09985759,0.03684527,0.10071989
20220406_153731,0.099970124,0.292275935,0.000325298,0.02818998,0.08485416,0.038286768,0.08656123
20220406_153731,0.101603852,0.411262333,0.002170456,0.01155429,0.0930532,0.0295248,0.0936584
20220406_153731,0.109245725,0.307091087,0.00021442,0.02881931,0.09614558,0.038705118,0.09706032
20220406_153732,0.110511837,0.521634996,3.40E-05,0.028138753,0.09831409,0.038260825,0.09873821
20220406_153732,0.095488588,0.35684827,5.33E-05,-0.000651113,0.086191714,0.029806336,0.087153666
20220406_153733,0.088917297,0.285946339,0.000324593,0.01905524,0.07515115,0.03397402,0.07711955
20220406_153733,0.089409025,0.315253645,0.00026628,-0.020487426,0.076556034,0.03592355,0.07744494
20220406_153733,0.091805503,0.30293417,0.00015722,0.000606893,0.08172141,0.030325992,0.08242025
20220406_153734,0.111762312,0.335460573,0.000758816,0.007309309,0.10344069,0.030614095,0.10377191
20220406_153734,0.126757477,0.41463691,0.001613678,0.038988397,0.11269512,0.04611035,0.11313611
20220406_153735,0.090775393,0.476332963,0.000531648,-0.025416784,0.07627196,0.038786072,0.07711948
20220406_153735,0.079495874,0.331700444,0.000351792,0.004382005,0.06650987,0.029820614,0.068290055
20220406_153736,0.093371111,0.411679059,0.000118679,-0.02790969,0.07815769,0.037970774,0.07978415
20220406_153736,0.124085863,0.315804094,0.000297736,0.001235649,0.11559047,0.031813737,0.11623257
20220406_153736,0.129015484,0.348398417,0.001305242,0.024048168,0.11836142,0.038338993,0.11908137
20220406_153737,0.104410621,0.308640242,0.000655294,-0.01902445,0.09273243,0.03533931,0.09390718
20220406_153737,0.100702022,0.360544175,0.000607708,-0.009446617,0.08985956,0.032148667,0.09104261
20220406_153738,0.129067409,0.363244385,0.000802454,0.004751564,0.12126088,0.02981121,0.12251773
20220406_153738,0.114744671,0.31960389,0.001159931,-0.00767049,0.10624824,0.029488966,0.10739988
20220406_153738,0.106310193,0.363482654,0.001905336,-0.000114758,0.09741731,0.029352555,0.09844167
20220406_153739,0.118295083,0.36025247,0.000327288,-0.019178445,0.109429084,0.03389132,0.109924234
20220406_153739,0.120593314,0.323809057,0.001316931,-0.019923015,0.11032966,0.03534994,0.11180387
20220406_153740,0.105171859,0.330934912,0.000324115,-0.006733966,0.09662632,0.028246876,0.09826085
20220406_153740,0.092960467,0.320102662,0.000313583,-0.03404336,0.07640007,0.04119311,0.078134365
20220406_153740,0.114276155,0.333599389,0.00030793,0.000631094,0.10638994,0.029465826,0.10721774
20220406_153741,0.111692234,0.386861056,0.000224209,-0.001212223,0.10360667,0.028507557,0.104639426
20220406_153741,0.124480005,0.454117715,0.002338891,-0.008133077,0.11742331,0.030524917,0.11774731
20220406_153742,0.120619177,0.352340698,0.000753005,-0.00214729,0.11315963,0.030201059,0.11379629
20220406_153742,0.131563616,0.42611286,0.000817553,0.003628422,0.12364274,0.031840935,0.12418194
20220406_153742,0.119891787,0.326240182,0.000878892,-0.003251246,0.1108169,0.033898972,0.11119265
20220406_153743,0.088064708,0.37546441,0.000273464,0.002094564,0.077665724,0.029445345,0.07890769
20220406_153743,0.073997511,0.414869696,7.06E-05,-0.028778873,0.053392,0.037231714,0.05804737
20220406_153744,0.120126068,0.334204376,0.001284913,-0.018892346,0.11021132,0.035643123,0.11079971
20220406_153744,0.102108965,0.306841105,0.00018044,-0.018510208,0.09136925,0.034578666,0.09175399
20220406_153744,0.097823272,0.315051466,0.001256945,-0.004807763,0.08919216,0.028848499,0.08996184
20220406_153745,0.116565328,0.363532782,0.00022019,-0.001188881,0.10810452,0.030849805,0.10896384
20220406_153745,0.110742864,0.439443409,0.00131138,0.003253395,0.10255453,0.02971332,0.10340224
20220406_153746,0.128539577,0.415176034,0.000517086,0.009182944,0.12036601,0.032741748,0.12085127
20220406_153746,0.092239798,0.338121802,0.000369972,-0.007789158,0.08069977,0.031382814,0.08226351
20220406_153747,0.108585053,0.331998259,0.000291569,-0.014828532,0.10038005,0.030580191,0.10096726
20220406_153747,0.122147726,0.347150683,0.001405134,-0.000696298,0.11568749,0.02790683,0.11645715
20220406_153747,0.119659923,0.328110784,0.001151204,-0.027832832,0.109768525,0.0368442,0.110216044
20220406_153748,0.133809197,0.364009887,0.001468924,-0.001539455,0.12677012,0.029981416,0.12754534
20220406_153748,0.135032837,0.334568858,0.000794173,-0.011223472,0.12856762,0.031331748,0.1286021
20220406_153749,0.116401235,0.360143811,0.000322462,-0.012720335,0.10797874,0.032139238,0.10830469
20220406_153749,0.102433851,0.32754761,0.000825368,-0.012596371,0.0915182,0.034132533,0.092160605
20220406_153750,0.111640977,0.302675158,0.000287853,-0.010332739,0.10290271,0.030891994,0.10388613
20220406_153750,0.155265514,0.458716333,0.002554863,0.031230535,0.14620163,0.039581683,0.14674656
20220406_153750,0.120821913,0.40725854,0.000914611,-0.004170482,0.113708846,0.029057268,0.11423634
20220406_153751,0.123118893,0.344693333,0.000900531,0.008647892,0.11435674,0.032444417,0.11497951
20220406_153751,0.141251035,0.350111842,0.001383323,-0.009686926,0.13382614,0.0323962,0.13449849
20220406_153752,0.139212495,0.361173928,0.001970882,0.008809764,0.13180366,0.03161776,0.13257341
20220406_153752,0.121301015,0.397013336,0.001415958,0.005582799,0.114856765,0.027657464,0.1154844
20220406_153752,0.133494163,0.369032711,0.000784418,0.005837571,0.1254666,0.03143711,0.12612218
20220406_153753,0.125175744,0.365990132,0.003546493,-0.001446111,0.11858509,0.029092737,0.11895956
20220406_153753,0.108266234,0.322203249,0.000348494,-0.060422234,0.080102704,0.06359711,0.08082459
20220406_153754,0.11876902,0.422328591,0.001311526,-0.037553836,0.1051549,0.044758536,0.10592939
20220406_153754,0.115233314,0.362010628,0.000849395,-0.031651825,0.101529874,0.042796064,0.10228356
20220406_153754,0.134992748,0.43595776,0.001267762,-0.000783046,0.12901655,0.02949137,0.129055
20220406_153755,0.092689107,0.319250047,8.26E-05,-0.041387707,0.070739545,0.046509024,0.073069334
20220406_153755,0.109226193,0.326002061,0.002412278,-0.022998068,0.09711868,0.038328916,0.09770204
20220406_153756,0.105921982,0.346696615,0.000222138,0.001499272,0.097116515,0.0296441,0.09799503
20220406_153756,0.129452397,0.3785429,0.001453626,-0.010517314,0.12229568,0.030934386,0.122789115
20220406_153756,0.131427341,0.358972579,0.000874936,-0.009106293,0.1245938,0.031000398,0.124904394
20220406_153757,0.127846092,0.494354427,0.000511359,-0.017790515,0.12032542,0.032652806,0.12061455
20220406_153757,0.121425779,0.335547209,0.00042187,0.00108016,0.11317981,0.032526612,0.11364672
20220406_153758,0.146658928,0.328275979,0.001286732,-0.002344163,0.1392955,0.032158297,0.13992423
20220406_153758,0.137352333,0.310435236,0.000494315,-0.022365406,0.12891346,0.036351506,0.12928751
20220406_153759,0.121816278,0.303099304,0.000786185,-0.005908603,0.11442121,0.029981704,0.11495738
20220406_153759,0.12931333,0.356924206,0.000555163,-0.014163471,0.1214183,0.032537468,0.12219516
20220406_153759,0.130622966,0.342137754,0.001244715,-0.024666611,0.12206842,0.03637865,0.1222524
20220406_153800,0.129985689,0.365633398,0.000645762,-0.011688846,0.1221881,0.03234684,0.1230523
20220406_153800,0.112254813,0.306136429,0.00034905,-0.013392658,0.10363787,0.031948455,0.104141295
20220406_153801,0.12488759,0.331314027,0.002810596,-0.02264606,0.11560879,0.03615976,0.11604125
20220406_153801,0.122419523,0.27947551,0.000631169,-0.025607102,0.113018796,0.036459032,0.11331759
20220406_153802,0.110908146,0.336409539,0.000945292,-0.004676025,0.10220377,0.030862369,0.10291634
20220406_153802,0.132975016,0.390887082,0.003365431,-0.024905974,0.123617284,0.038726848,0.12387224
20220406_153802,0.129910637,0.451342374,0.000749526,-0.021497475,0.120344564,0.036534242,0.12107757
20220406_153803,0.10903157,0.306486785,0.000144452,-0.02276032,0.098436244,0.035044674,0.099022076
20220406_153803,0.129504619,0.290956587,0.001696044,-0.011720873,0.12180525,0.0325356,0.12211894
20220406_153804,0.11583934,0.415395319,0.00229679,-0.027163161,0.10363256,0.03986539,0.10403753
20220406_153804,0.115164915,0.382124037,0.000132665,-0.06482057,0.08609909,0.06707876,0.087026685
20220406_153805,0.130550036,0.450808793,0.001295497,-0.007960833,0.12257804,0.031471558,0.12378633
20220406_153805,0.141441271,0.337771624,0.001468782,-0.012693343,0.1339365,0.033876315,0.13447848
20220406_153805,0.165425561,0.437164128,0.00239631,0.015465888,0.15856719,0.0333589,0.15916893
20220406_153806,0.139995637,0.350584209,0.001793646,-0.016459046,0.1327377,0.03386764,0.13305537
20220406_153806,0.137630403,0.407707065,0.001162679,-0.018482476,0.12929983,0.0365878,0.12957278
20220406_153807,0.160503622,0.35529235,0.001251103,0.014910056,0.15368879,0.033667907,0.15402347
20220406_153807,0.145429487,0.452942669,0.001649283,-0.020592362,0.13707507,0.036921207,0.1374384
20220406_153808,0.149767391,0.344444871,0.002198672,-0.01425593,0.1430519,0.032493956,0.14330077
20220406_153808,0.147460946,0.457789838,0.003152058,-0.013926042,0.14092825,0.033395328,0.14102395
20220406_153808,0.138835736,0.329163224,0.000622929,-0.017668251,0.13048,0.033318285,0.13149245
20220406_153809,0.140404072,0.426105022,0.001994471,-0.030019933,0.12987433,0.040626746,0.13082877
20220406_153809,0.154024722,0.35727486,0.001620219,0.007337961,0.14811707,0.031055804,0.14840761
20220406_153810,0.138854052,0.40778771,0.000440329,-0.00125728,0.1325362,0.029541764,0.13284197
20220406_153810,0.134057162,0.468130887,0.000693639,-0.049197674,0.118389875,0.052778635,0.119159326
20220406_153810,0.135573903,0.362667352,0.000451401,-0.012749849,0.12792942,0.032078065,0.1287392
20220406_153811,0.142562699,0.370176435,0.000306971,-0.038704544,0.1308958,0.045719277,0.13111986
20220406_153811,0.134533353,0.419529736,0.001486565,-0.021928642,0.12510364,0.037178166,0.12573974
20220406_153812,0.137582116,0.372295678,0.001786729,-0.03253411,0.1280351,0.0394118,0.12825426
20220406_153812,0.125712204,0.369563371,0.000445979,-0.013691723,0.11863303,0.030439083,0.11915799
20220406_153812,0.132927563,0.357832938,0.00062802,-0.022943825,0.12350765,0.03714604,0.12387842
20220406_153813,0.136063101,0.339717299,0.000583077,-0.048480064,0.120542005,0.052345168,0.120943114
20220406_153813,0.165455735,0.463822991,0.0008716,-0.022998575,0.1588615,0.035119664,0.1592679
20220406_153814,0.157308658,0.378002793,0.00192236,-0.016366873,0.15085626,0.034627046,0.15107198
20220406_153814,0.123587304,0.454719007,0.000718387,-0.02225648,0.114031464,0.03534628,0.11473398
20220406_153814,0.144806823,0.333062142,0.002518428,-0.044140156,0.13110511,0.050810955,0.1316276
20220406_153815,0.158103634,0.3371225,0.001171636,-0.021572115,0.1508378,0.036129773,0.151022
20220406_153815,0.150357546,0.400301486,0.001536559,-0.02445222,0.14187755,0.038105898,0.14210881
20220406_153816,0.130259871,0.379442513,0.000395376,-0.010993789,0.12335879,0.031702418,0.12360884
20220406_153816,0.131970619,0.45267123,0.000790713,-0.031148873,0.12126274,0.042087454,0.121392086
20220406_153817,0.119298725,0.61125356,0.00064448,-0.027732966,0.10864059,0.0389351,0.10912134
20220406_153817,0.151929713,0.423174173,0.001095769,-0.020540135,0.14479835,0.035411894,0.14533159
20220406_153817,0.129076745,0.403099149,0.002136482,-0.015561176,0.12097407,0.03284365,0.12169634
20220406_153818,0.163123968,0.343644232,0.001081917,-0.018411253,0.15625043,0.0336471,0.15705888
20220406_153818,0.127757926,0.380324036,0.000764419,-0.057958268,0.10505671,0.06159066,0.10619364
20220406_153819,0.156675093,0.407198578,0.001602364,-0.027132222,0.14816335,0.03965015,0.1485
20220406_153819,0.152008638,0.372663051,0.004299608,-0.03743427,0.14159866,0.044693254,0.14202638
20220406_153819,0.168349042,0.506522059,0.001003433,-0.01332078,0.16351292,0.030780325,0.16361144
20220406_153820,0.149085067,0.43737644,0.00224557,-0.04129199,0.13750616,0.047379624,0.13782682
20220406_153820,0.115863035,0.299306482,0.001113954,-0.052567437,0.09533543,0.05614761,0.09599596
20220406_153821,0.139109858,0.370722324,0.001199013,-0.025148252,0.13084324,0.035337877,0.13134052
20220406_153821,0.160379788,0.340927482,0.000767683,-0.03444507,0.1520409,0.040657736,0.15241107
20220406_153821,0.141905742,0.420172989,0.001979357,-0.022998251,0.1335566,0.036995724,0.13382366
20220406_153822,0.144729368,0.398495734,0.000428948,-0.027129484,0.13575017,0.038265917,0.1366691
20220406_153822,0.129346618,0.294201225,0.000985787,-0.02831756,0.11963623,0.03870533,0.12012899
20220406_153823,0.128137059,0.431936026,0.001165951,-0.046555255,0.11158426,0.05164877,0.1124775
20220406_153823,0.119677661,0.39265734,0.000898224,-0.02773482,0.108379155,0.0381523,0.109504424
20220406_153824,0.119649582,0.401840717,0.000661064,-0.040452134,0.10477309,0.04714142,0.10519199
20220406_153824,0.140873218,0.378771871,0.002044545,-0.03220523,0.1312969,0.040268306,0.1314023
20220406_153824,0.168524642,0.450920016,0.00106922,-0.033568714,0.1597464,0.042528275,0.16032077
20220406_153825,0.145053397,0.406324238,0.001180905,-0.014927332,0.13790695,0.034710396,0.13837524
20220406_153825,0.151386732,0.491089195,0.006051258,-0.026570529,0.142931,0.038995847,0.14302304
20220406_153826,0.147605865,0.379910409,0.000496102,-0.017451283,0.14034626,0.034325413,0.1409922
20220406_153826,0.142680754,0.383092493,0.000755301,-0.04580946,0.12832785,0.051847503,0.1285253
20220406_153826,0.130718847,0.339587599,8.54E-05,-0.02879798,0.11948641,0.04056651,0.120372996
20220406_153827,0.154647493,0.353918672,0.001110993,-0.030865276,0.14515044,0.04111998,0.145805
20220406_153827,0.161651057,0.527422786,0.002678906,-0.028870368,0.15334912,0.039518587,0.15349627
20220406_153828,0.166630637,0.332389951,0.000854149,-0.03946388,0.15677337,0.045236595,0.15714304
20220406_153828,0.161671736,0.391562045,0.001464502,-0.052092485,0.14631398,0.05761461,0.14652844
20220406_153829,0.139812391,0.370506108,0.002069992,-0.014232184,0.13201015,0.032942574,0.13276745
20220406_153829,0.132648237,0.398275971,0.003488474,-0.041638162,0.118175596,0.04885464,0.1186637
20220406_153829,0.141953574,0.363094509,0.001410687,-0.054096628,0.12404458,0.05801326,0.1245431
20220406_153830,0.160528263,0.3401452,0.002457816,-0.015914103,0.15384424,0.032509893,0.15441939
20220406_153830,0.161006818,0.460073799,0.002326425,-0.026099019,0.15365198,0.036423694,0.1540144
20220406_153831,0.166130453,0.377506167,0.001211844,-0.016857864,0.16004214,0.032687686,0.1604105
20220406_153831,0.157747569,0.38068971,0.002011608,-0.017482104,0.15122047,0.03382722,0.15156548
20220406_153831,0.163767965,0.424535602,0.0016761,-0.01345542,0.15762645,0.032124292,0.1582467
20220406_153832,0.169271399,0.414170712,0.001767548,-0.02705625,0.16174422,0.038425002,0.16215181
20220406_153832,0.174947937,0.459563911,0.00057252,0.003288282,0.16948709,0.031699847,0.16969945
20220406_153833,0.160739957,0.458068281,0.001489208,-0.021464622,0.1534198,0.035873942,0.15387385
20220406_153833,0.152695795,0.450471014,0.001246735,-0.028201908,0.14316267,0.040713213,0.14363024
20220406_153834,0.147983827,0.536022961,0.000829509,-0.031538546,0.13830106,0.041526634,0.13877043
20220406_153834,0.130540249,0.446080625,0.00076937,-0.049300108,0.11284578,0.05490666,0.11387764
20220406_153834,0.134935599,0.342373103,0.000210963,-0.04206622,0.1216973,0.047825273,0.12179707
20220406_153835,0.152734772,0.447060853,0.000353806,-0.01587786,0.14678453,0.03186072,0.14719772
20220406_153835,0.158846282,0.369624227,0.00036833,-0.047942527,0.14530152,0.0535141,0.14549634
20220406_153836,0.156048548,0.408987433,0.002667486,-0.042747885,0.1444712,0.04957395,0.14460082
20220406_153836,0.156682872,0.43037501,0.000301969,-0.035761967,0.14655583,0.044987485,0.14682356
20220406_153836,0.168335229,0.361758977,0.002935418,-0.02544464,0.16193008,0.03670463,0.16204968
20220406_153837,0.149108361,0.360599101,0.000691282,-0.048766393,0.13473111,0.0534698,0.13487169
20220406_153837,0.163178958,0.348314285,0.001713467,-0.053130727,0.14807585,0.05780079,0.14855455
20220406_153838,0.14915543,0.320895433,0.000857521,-0.048554044,0.13499983,0.05265001,0.13548656
20220406_153838,0.165495263,0.36133787,0.001808865,-0.027544973,0.15705782,0.0402328,0.15736619
20220406_153838,0.140429347,0.39321515,0.001642448,-0.03232276,0.13008349,0.042255495,0.13065189
20220406_153839,0.173262052,0.445680022,0.003065385,-0.002527633,0.16786984,0.030636001,0.16818745
20220406_153839,0.145869656,0.316192299,0.000943527,-0.054855365,0.12878574,0.058235314,0.12945402
20220406_153840,0.167221747,0.353287429,0.000414316,-0.036853373,0.15755315,0.044369392,0.15792365
20220406_153840,0.131222301,0.384644121,0.001438686,-0.050794516,0.1137287,0.05496968,0.114556
20220406_153841,0.161502329,0.408231527,0.001517048,-0.024801329,0.15398036,0.038284,0.15408336
20220406_153841,0.138433974,0.395199805,0.001030689,-0.05583442,0.12100716,0.058114577,0.1212012
20220406_153841,0.155969505,0.389295667,0.000618895,-0.02680904,0.14799115,0.03895135,0.14838739
20220406_153842,0.165140853,0.3443923,0.001170788,-0.030515565,0.15709779,0.040800225,0.157214
20220406_153842,0.152083799,0.434341729,0.000913968,-0.045573078,0.1390232,0.05119376,0.13946575
20220406_153843,0.171822209,0.545781016,0.002692489,-0.045177657,0.16036296,0.05065402,0.1604783
20220406_153843,0.16092925,0.433024287,4.65E-05,-0.013270176,0.1539471,0.033551425,0.15444352
20220406_153843,0.187876001,0.411644727,0.002047077,-0.027716286,0.18033099,0.04156392,0.18053149
20220406_153844,0.167857629,0.359267473,0.001714323,-0.044313375,0.15649068,0.049469866,0.15673244
20220406_153844,0.131287682,0.341991663,0.000790221,-0.051865183,0.11245765,0.05738292,0.11306191
20220406_153845,0.153941839,0.362645894,0.001134443,-0.041820936,0.14246424,0.047620453,0.14294276
20220406_153845,0.155846937,0.342262477,0.001214712,-0.03961691,0.14450018,0.04671581,0.1448673
20220406_153845,0.1487536,0.423795342,0.00250273,-0.061221767,0.12902729,0.063957356,0.12953395
20220406_153846,0.149515382,0.376831591,0.00053323,-0.060216494,0.13042773,0.063093096,0.13104628
20220406_153846,0.154583775,0.358221263,0.004506932,-0.043411,0.14152904,0.051261272,0.1418571
20220406_153847,0.152178182,0.484311402,0.000676108,-0.04849352,0.13879754,0.052696586,0.13906898
20220406_153847,0.158671963,0.314259559,0.000683337,-0.029394165,0.14980598,0.04042899,0.15021196
20220406_153847,0.161803129,0.372328907,0.00168778,-0.031819433,0.15326798,0.041132107,0.15353122
20220406_153848,0.159004921,0.410028756,0.002507276,-0.003996012,0.1529573,0.03180307,0.15332328
20220406_153848,0.167308492,0.463037848,0.001654976,-0.022356724,0.16019249,0.036500417,0.1606052
20220406_153849,0.16155405,0.420827955,0.00127667,-0.029340532,0.15335424,0.040304743,0.15343848
20220406_153849,0.182851307,0.405603349,0.00195619,-0.01865079,0.17605975,0.03684594,0.17627315
20220406_153850,0.156805954,0.323988855,0.001380717,-0.03162276,0.1481305,0.041150544,0.14843269
20220406_153850,0.166499799,0.510168195,0.002081927,-0.042364586,0.15529907,0.049491648,0.1554301
20220406_153850,0.152302647,0.34621951,0.000884123,-0.043803312,0.13953269,0.05026519,0.14012766
20220406_153851,0.137562784,0.353241682,0.00029087,-0.03301274,0.12610193,0.042845156,0.1265787
20220406_153851,0.143390699,0.404647797,0.002015337,-0.031817045,0.13305198,0.042091444,0.13352567
20220406_153852,0.145765048,0.353394151,0.001544573,-0.033255972,0.13593423,0.042090885,0.13609295
20220406_153852,0.165965439,0.383472592,0.00022539,-0.043489378,0.15411517,0.050323814,0.15433897
20220406_153852,0.180999835,0.374648869,0.00089832,-0.001205874,0.17544398,0.030641463,0.17617647
20220406_153853,0.154194811,0.369623125,0.002756139,-0.026568469,0.14637828,0.038663924,0.14654931
20220406_153853,0.165926017,0.398482889,0.001895007,-0.034134988,0.15691699,0.04244989,0.15734117
20220406_153854,0.171160635,0.691384852,0.002618827,-0.060025662,0.15521602,0.06290651,0.15524086
20220406_153854,0.183198788,0.392782599,0.000810581,-0.02496441,0.17688593,0.037284907,0.17705213
20220406_153854,0.170783854,0.407140613,0.009435701,-0.025038308,0.16294178,0.039051063,0.16313979
20220406_153855,0.168530293,0.345966697,0.002240465,-0.03127658,0.1597966,0.04253833,0.16002984
20220406_153855,0.143760125,0.408431143,0.001527827,-0.05539737,0.1252955,0.059432995,0.12597826
20220406_153856,0.165117569,0.375734836,0.004742095,-0.043201253,0.15361825,0.04936287,0.15381055
20220406_153856,0.154862852,0.625883818,0.001640366,-0.03527323,0.14570859,0.043031365,0.14583915
20220406_153856,0.145652997,0.535484731,0.001266906,-0.044126518,0.1329155,0.049637664,0.13307796
20220406_153857,0.144666828,0.349373907,0.001103402,-0.0674361,0.12105554,0.06948962,0.12171104
20220406_153857,0.148965837,0.44822377,0.00198652,-0.05096407,0.13314071,0.05656575,0.13344793
20220406_153858,0.12713079,0.372085631,0.000605187,-0.0844606,0.08458671,0.08605701,0.08545397
20220406_153858,0.13208493,0.362056702,0.000695952,-0.058222625,0.110426925,0.062519595,0.11088274
20220406_153859,0.159166778,0.382841408,0.001804612,-0.016118053,0.15281543,0.034246948,0.1530457
20220406_153859,0.174670071,0.446084321,0.000172258,-0.03660798,0.16527838,0.045964733,0.16533221
20220406_153859,0.171300146,0.409890831,0.000981752,-0.03790496,0.16159262,0.045418415,0.16237937
20220406_153900,0.178626571,0.354145586,0.003640519,-0.012723766,0.17370935,0.031447224,0.17396125
20220406_153900,0.162522991,0.394421637,0.001757711,-0.034337845,0.15330213,0.04363312,0.1536276
20220406_153901,0.163518084,0.378308326,0.00102012,-0.011635754,0.15673018,0.033250365,0.15757897
20220406_153901,0.171157827,0.522494137,0.002920582,0.003624793,0.16546202,0.030570013,0.1658259
20220406_153902,0.167635628,0.385130465,0.004775976,-0.03944281,0.15763243,0.045936417,0.15771277
20220406_153902,0.16962521,0.371152312,0.000758066,-0.009491089,0.16408099,0.032029558,0.16432448
20220406_153902,0.157411647,0.429579973,0.001050548,-0.027002465,0.1498765,0.03746498,0.15007512
20220406_153903,0.161720505,0.328357935,0.00042519,-0.037423126,0.15201634,0.043314926,0.15247661
