time,mean,max,,hor,ver,hormax,vermax
20220421_151328,0.000133132,0.044556357,0,-3.81E-05,6.20E-05,0.011367255,0.044131543
20220421_151329,0.00010048,0.031683702,0,-3.86E-05,1.28E-05,0.008856711,0.018645504
20220421_151329,0.000105461,0.028709203,0,-2.72E-05,1.78E-05,0.015821243,0.019765316
20220421_151329,0.000112255,0.031629842,0,-3.89E-05,3.26E-05,0.011576855,0.02758763
20220421_151329,7.18E-05,0.026903136,0,-4.63E-05,1.40E-06,0.000753957,0.006651459
20220421_151329,0.000108035,0.030947827,0,-2.90E-05,2.44E-05,0.016418295,0.024389006
20220421_151329,7.68E-05,0.027035164,0,-4.25E-05,2.19E-06,0.002256492,0.008512332
20220421_151330,0.000111928,0.029610526,0,-3.98E-05,3.74E-05,0.010410713,0.02466323
20220421_151330,0.000115127,0.035280626,0,-3.28E-05,2.40E-05,0.01553658,0.025004772
20220421_151330,7.15E-05,0.028574454,0,-4.44E-05,-1.13E-05,0.0019372,0.005856989
20220421_151330,7.28E-05,0.030751279,0,-4.98E-05,-1.59E-06,0.000789697,0.005867722
20220421_151330,0.000112255,0.032080211,0,-3.72E-05,3.39E-05,0.00847406,0.032044157
20220421_151330,0.000114878,0.02885133,0,-3.04E-05,2.81E-05,0.01388413,0.028583383
20220421_151331,8.43E-05,0.031517278,0,-4.63E-05,1.33E-06,0.005493646,0.006186671
20220421_151331,9.27E-05,0.024351029,0,-3.14E-05,1.51E-05,0.007555079,0.021780446
20220421_151331,0.0001276,0.036394048,0,-4.15E-05,3.98E-05,0.011020034,0.035759043
20220421_151331,0.000114505,0.032848462,0,-4.32E-05,3.66E-05,0.008976817,0.031700764
20220421_151331,6.81E-05,0.02876954,0,-4.37E-05,-1.14E-05,0.000830634,0.005752019
20220421_151332,7.04E-05,0.025135338,0,-4.26E-05,-1.24E-05,0.001984492,0.005800612
20220421_151332,0.000105402,0.026057014,0,-2.70E-05,2.27E-05,0.014640953,0.023916956
20220421_151332,0.00012408,0.038866196,0,-3.33E-05,4.36E-05,0.011103376,0.038377076
20220421_151332,7.02E-05,0.02698952,0,-4.41E-05,-1.08E-05,0.001609253,0.006009694
20220421_151333,0.000111636,0.027722666,0,-4.05E-05,3.80E-05,0.009092155,0.025648804
20220421_151333,0.000113017,0.030616179,0,-4.22E-05,2.54E-05,0.00950989,0.026300181
20220421_151333,0.000114324,0.035514098,0,-3.41E-05,4.37E-05,0.010086069,0.035149895
