time,mean,max,,hor,ver,hormax,vermax
20220420_164303,0.017109058,0.059204325,5.40E-05,0.004823849,-0.00245717,0.052881941,0.03357723
20220420_164303,0.017892822,0.06656798,3.54E-05,0.002880028,-0.001979279,0.044305921,0.051657408
20220420_164304,0.017892822,0.06656798,3.54E-05,0.002880028,-0.001979279,0.044305921,0.051657408
20220420_164304,0.018272237,0.054712847,2.26E-05,0.005642938,-0.005554285,0.046933353,0.033134714
20220420_164304,0.018272237,0.054712847,2.26E-05,0.005642938,-0.005554285,0.046933353,0.033134714
20220420_164304,0.020652136,0.087189682,9.84E-05,0.004350522,-0.009756736,0.054266695,0.043701798
20220420_164304,0.018668718,0.058296584,8.32E-05,0.00178405,-0.009617643,0.056965884,0.023435852
20220420_164304,0.01941264,0.055936351,2.55E-05,-0.001734181,-0.00923827,0.049179133,0.033366077
20220420_164304,0.020250545,0.060052197,7.42E-05,-0.00117909,-0.011278683,0.048679754,0.034059003
20220420_164304,0.019123139,0.073066279,8.23E-05,-0.002097889,-0.007622349,0.038708918,0.039015017
20220420_164304,0.021055542,0.062342357,6.98E-05,-0.001233007,-0.011203361,0.045859415,0.039638471
20220420_164304,0.020953706,0.084902048,3.01E-05,0.000954038,-0.013216471,0.038355496,0.04067298
20220420_164304,0.020409197,0.063983478,0.00010456,0.002011546,-0.010737828,0.04338973,0.03538597
20220420_164304,0.020409197,0.063983478,0.00010456,0.002011546,-0.010737828,0.04338973,0.03538597
20220420_164304,0.020890268,0.06993141,0.000106052,0.003916959,-0.012050294,0.060912754,0.033974174
20220420_164304,0.020488146,0.063603893,0.000101959,0.006439416,-0.010452643,0.050777681,0.028277142
20220420_164304,0.02025362,0.066952378,1.86E-05,0.008528388,-0.009951849,0.050397098,0.053343061
20220420_164304,0.019112352,0.06124571,3.62E-05,0.006569306,-0.00815035,0.055158257,0.03538239
20220420_164304,0.019112352,0.06124571,3.62E-05,0.006569306,-0.00815035,0.055158257,0.03538239
20220420_164305,0.02008343,0.060929943,0.000125089,0.01009882,-0.005223746,0.047566526,0.044060472
20220420_164305,0.01994626,0.056338701,7.69E-05,0.011296313,-0.004293534,0.056005951,0.036890749
20220420_164305,0.01994626,0.056338701,7.69E-05,0.011296313,-0.004293534,0.056005951,0.036890749
20220420_164305,0.022507241,0.078545645,0.000106147,0.015620248,-0.003083633,0.056044225,0.047528695
